"SPECIES_CODE","COMMON_NAME","YEAR","HAUL","STATIONID","END_LATITUDE","END_LONGITUDE","WGTCPUE"
21720,"Pacific cod",2016,73,"Z-05",54.66873,-165.14443,1077.161166123088153913176578634420882834
21720,"Pacific cod",2016,73,"D-03",56.015,-166.39352,301.512034996454042985246728973304459435
21720,"Pacific cod",2016,74,"A-04",55.017,-165.76914,747.611589251230818610573727218674416688
21720,"Pacific cod",2016,74,"E-03",56.34652,-166.40774,1394.204823977447335098974643588718683111
21720,"Pacific cod",2016,75,"B-04",55.33126,-165.79374,92.65414390947407466384998069181865479689
21720,"Pacific cod",2016,75,"F-03",56.67865,-166.44082,1903.338964100088648847050752900788757023
21720,"Pacific cod",2016,76,"C-04",55.68455,-165.81045,105.629597615936084037192843941663150877
21720,"Pacific cod",2016,76,"G-03",57.01514,-166.46246,4817.989502670392972841558177144834239744
21720,"Pacific cod",2016,77,"B-01",55.3487,-167.53741,228.684453767426713217721967596251011719
21720,"Pacific cod",2016,77,"H-03",57.34698,-166.48766,647.807357384107920483968855336126644884
21720,"Pacific cod",2016,78,"B-02",55.34732,-166.92975,164.900833704840342118766308915963574876
21720,"Pacific cod",2016,78,"I-03",57.67872,-166.50646,1606.722243000782238165462084179112564922
21720,"Pacific cod",2016,79,"C-02",55.67051,-166.98857,42.43025786548903754245227356532490449589
21720,"Pacific cod",2016,79,"J-03",58.01266,-166.53038,4690.518136054572516518379813782736677266
21720,"Pacific cod",2016,80,"D-02",56.01426,-167.00834,576.246588631651495228151261178095480967
21720,"Pacific cod",2016,80,"K-03",58.36011,-166.5496,1110.28427039133197748272223224027493164
21720,"Pacific cod",2016,81,"C-01",55.66837,-167.60506,39.71421413225147048331384457560328423048
21720,"Pacific cod",2016,81,"L-03",58.68455,-166.55928,1777.370515527423523477500078116979060186
21720,"Pacific cod",2016,82,"C-18",55.68788,-168.18817,765.087507089735324654949038205444380838
21720,"Pacific cod",2016,82,"M-03",59.01188,-166.5913,125.800930624775570431692620130329764127
21720,"Pacific cod",2016,83,"D-18",56.00574,-168.23719,227.27969364662958649653942095645314927
21720,"Pacific cod",2016,83,"M-02",59.00364,-167.25865,359.030626103901000767639578102737504091
21720,"Pacific cod",2016,84,"D-01",56.02363,-167.60659,646.058817503310906799670698999384103451
21720,"Pacific cod",2016,84,"M-01",59.00341,-167.92139,1415.533543140355415608066320490790819429
21720,"Pacific cod",2016,85,"E-02",56.33769,-167.01331,332.720946941799912413458832077536570079
21720,"Pacific cod",2016,85,"N-18",59.31694,-168.57553,2581.945320734715319722208831840052971276
21720,"Pacific cod",2016,86,"F-02",56.6662,-167.05215,1921.652730817265222821286058058423954431
21720,"Pacific cod",2016,86,"M-18",58.98495,-168.52359,602.957414102924938838251531749983762368
21720,"Pacific cod",2016,87,"G-02",57.01052,-167.09701,956.307542335889142361801991896064794463
21720,"Pacific cod",2016,87,"L-18",58.65647,-168.49335,1521.362926274877955173609985585108659698
21720,"Pacific cod",2016,88,"L-01",58.66518,-167.84413,3156.512598339497488426599032634502216598
21720,"Pacific cod",2016,88,"H-02",57.34491,-167.14981,1138.370756157447873409182404079456556036
21720,"Pacific cod",2016,89,"J-02",57.96821,-167.16538,4240.954407022139960884832907182557206106
21720,"Pacific cod",2016,89,"L-02",58.66399,-167.22581,992.801418554730899941643544507916770254
21720,"Pacific cod",2016,90,"I-02",57.6652,-167.15228,2274.205340949026292722138964852822963415
21720,"Pacific cod",2016,90,"K-02",58.32346,-167.19745,1833.756414164078881611973581160849820739
21720,"Pacific cod",2016,91,"K-01",58.33209,-167.85801,5579.28700795990117343858598874757119013
21720,"Pacific cod",2016,91,"I-01",57.65439,-167.75757,1462.455869279337875874448632267190034055
21720,"Pacific cod",2016,92,"K-18",58.34192,-168.48891,6816.356594793755265658245045699652934249
21720,"Pacific cod",2016,92,"H-01",57.31734,-167.73252,3792.460766166159414433876601217023567344
21720,"Pacific cod",2016,93,"J-01",58.00825,-167.82079,8275.127076779969341952813027193192482449
21720,"Pacific cod",2016,93,"G-01",56.97712,-167.70737,2148.071619501113955917323825603734520625
21720,"Pacific cod",2016,94,"F-01",56.65899,-167.66466,1002.210248945357443922744948094298311319
21720,"Pacific cod",2016,94,"J-18",57.98507,-168.42878,3503.188179975825915622252673243012308252
21720,"Pacific cod",2016,95,"E-01",56.3291,-167.64707,315.257359843706244236262138462558529938
21720,"Pacific cod",2016,95,"I-18",57.68268,-168.40161,2042.845539228787630892320604921159023283
21720,"Pacific cod",2016,96,"E-18",56.33646,-168.23485,208.607448608791837241415803489748215898
21720,"Pacific cod",2016,96,"H-18",57.32167,-168.36642,2261.738358006143727129532382711246362638
21720,"Pacific cod",2016,97,"F-19",56.67633,-168.87424,892.09902864917440208263593667614407772
21720,"Pacific cod",2016,97,"G-18",56.98122,-168.34224,3432.962639628709951267950450430615383925
21720,"Pacific cod",2016,98,"GF1918",56.84488,-168.64139,1070.090957731407169609416800428036383093
21720,"Pacific cod",2016,98,"F-18",56.64662,-168.2801,780.102829934285440475170020842462097593
21720,"Pacific cod",2016,99,"E-19",56.33256,-168.89619,1255.948230731372544793723849529572054424
21720,"Pacific cod",2016,99,"G-19",57.00249,-168.94678,1146.033694923786204028493693940011460337
21720,"Pacific cod",2016,100,"HG1918",57.16701,-168.60946,729.578152902193902128543208613568911719
21720,"Pacific cod",2016,100,"E-20",56.33846,-169.34757,987.379149628875478029475874329093609332
21720,"Pacific cod",2016,101,"H-19",57.33308,-168.99079,1891.001894231221691484817086279325753333
21720,"Pacific cod",2016,101,"F-20",56.67804,-169.48715,2971.009258175751002279691500172418496164
21720,"Pacific cod",2016,102,"GF2019",56.84365,-169.29841,3097.515100330226496179042095690727424461
21720,"Pacific cod",2016,102,"IH1918",57.50552,-168.76048,1532.083713171601308044012373008181003866
21720,"Pacific cod",2016,103,"G-20",57.00165,-169.57219,1576.253961571759296810049725745878494845
21720,"Pacific cod",2016,103,"I-19",57.68519,-169.04618,1700.972897953792263962453641742268257193
21720,"Pacific cod",2016,104,"HG2019",57.17864,-169.31362,2355.08269278258781367371470904970818914
21720,"Pacific cod",2016,104,"JI1918",57.83906,-168.74202,1962.567149270389792457418417591571026159
21720,"Pacific cod",2016,105,"H-20",57.34024,-169.58531,7361.873148249753099967079995610666081422
21720,"Pacific cod",2016,105,"JI2019",57.83461,-169.36534,2114.469423994155394255685402205856594633
21720,"Pacific cod",2016,106,"IH2019",57.50553,-169.39082,2220.871690282554267216271578335774023893
21720,"Pacific cod",2016,106,"I-21",57.66499,-170.29457,2357.260557499609177056192742800879149622
21720,"Pacific cod",2016,107,"I-20",57.67852,-169.64516,1672.333036961207609777191407120432247346
21720,"Pacific cod",2016,107,"IH2120",57.50013,-170.01848,2107.349138451871722371251117716716208705
21720,"Pacific cod",2016,108,"JI2120",57.85087,-169.98507,780.969007881174941673716388235413002236
21720,"Pacific cod",2016,108,"H-21",57.32896,-170.23353,243.527845954963410049669262271242269836
21720,"Pacific cod",2016,109,"JI2221",57.82226,-170.62417,617.653357846325229097589331134728807423
21720,"Pacific cod",2016,109,"F-21",56.6835,-170.11197,609.540581050394913128795146639036465917
21720,"Pacific cod",2016,110,"GF2120",56.83202,-169.929,775.535631266475259959949286118636070707
21720,"Pacific cod",2016,110,"I-22",57.66095,-170.87855,3600.591401719251047088004824580281650065
21720,"Pacific cod",2016,111,"IH2221",57.49589,-170.56491,960.28623786459431897564307732795637543
21720,"Pacific cod",2016,111,"G-21",57.00537,-170.16162,1585.900527845900719679273316469152374885
21720,"Pacific cod",2016,112,"H-22",57.3357,-170.86326,3030.111500667368115791156535931917298405
21720,"Pacific cod",2016,112,"HG2120",57.17502,-169.88769,171.252801256125411851415885761607028881
21720,"Pacific cod",2016,113,"F-22",56.6841,-170.73828,1459.591433838046285243641945823650381493
21720,"Pacific cod",2016,113,"J-19",58.00921,-169.06607,3077.495910728720367074767194488647756791
21720,"Pacific cod",2016,114,"K-19",58.34135,-169.11861,4140.531355865018145330668626149391625578
21720,"Pacific cod",2016,114,"GF2221",56.84198,-170.5029,590.640249257344462347936983100290952966
21720,"Pacific cod",2016,115,"G-22",57.01355,-170.78656,1089.433716486644733760874282509244993669
21720,"Pacific cod",2016,115,"L-19",58.67206,-169.15339,3840.990179044075490384111127246550770326
21720,"Pacific cod",2016,116,"HG2221",57.12669,-170.47277,139.022486846813808849232989580961225087
21720,"Pacific cod",2016,116,"M-19",59.01622,-169.17878,1500.37949169593406868799696406643252745
21720,"Pacific cod",2016,117,"J-20",58.0063,-169.70034,696.07101812616995290577464293101687307
21720,"Pacific cod",2016,117,"N-19",59.3567,-169.2353,562.17732370658744362410437732616276971
21720,"Pacific cod",2016,118,"O-19",59.66976,-169.26817,703.744102974676088757109566735126942163
21720,"Pacific cod",2016,118,"K-20",58.34348,-169.73341,1910.528845955174888460653712169944777865
21720,"Pacific cod",2016,119,"P-19",60.00937,-169.33368,2220.192634560906515580736543909348441926
21720,"Pacific cod",2016,119,"L-20",58.68041,-169.78505,3444.261032168473176725358975579829612698
21720,"Pacific cod",2016,120,"F-23",56.65813,-171.35173,139.919472617842001275668185855449441216
21720,"Pacific cod",2016,120,"Q-19",60.33671,-169.34634,1526.121544036224211611715194071090541875
21720,"Pacific cod",2016,121,"Q-20",60.33763,-170.04098,2614.718823776038036743828193682713235044
21720,"Pacific cod",2016,121,"E-22",56.33355,-170.66348,603.003506734056587281951543832265201181
21720,"Pacific cod",2016,122,"E-21",56.32943,-170.04707,430.921207514733544624140700336948698894
21720,"Pacific cod",2016,122,"P-20",59.99507,-169.96142,3860.105729515058522445754926429198433052
21720,"Pacific cod",2016,123,"O-20",59.65673,-169.91684,3173.853936865409640324027643238567755945
21720,"Pacific cod",2016,123,"F-24",56.67314,-171.98445,1782.663216507205576682157583671156673034
21720,"Pacific cod",2016,124,"N-20",59.31824,-169.86932,1840.649639520495500543975965650735918754
21720,"Pacific cod",2016,124,"G-24",57.01345,-172.02479,601.702858160207553623999660858389036974
21720,"Pacific cod",2016,125,"H-24",57.35275,-172.10293,815.851260866628618056039576250047754911
21720,"Pacific cod",2016,125,"M-20",58.99592,-169.87407,1743.611260221300178435559191338853904584
21720,"Pacific cod",2016,126,"I-24",57.66696,-172.17823,325.018287210072155880591376691278633474
21720,"Pacific cod",2016,126,"M-21",58.98969,-170.50284,25290.775459829521922441561970954311136
21720,"Pacific cod",2016,127,"K-23",58.34298,-171.65299,4355.226829124127643614758184196236150655
21720,"Pacific cod",2016,127,"L-21",58.6614,-170.4312,2620.974602017256045692064649410620974602
21720,"Pacific cod",2016,128,"K-21",58.32772,-170.36947,2224.629246307497444728988433745352003983
21720,"Pacific cod",2016,128,"L-23",58.67778,-171.72124,2860.668392489551493980412949909550246398
21720,"Pacific cod",2016,129,"J-21",57.98843,-170.34509,557.374705388417830442432176652785646534
21720,"Pacific cod",2016,129,"M-23",59.00984,-171.78018,2056.619222325006219371106854833840141633
21720,"Pacific cod",2016,130,"G-23",57.00665,-171.38134,1164.274343075779244527761627162174835872
21720,"Pacific cod",2016,130,"N-23",59.34791,-171.82045,3919.159276451697985016509307587102399325
21720,"Pacific cod",2016,131,"O-23",59.67675,-171.90656,3194.524146417761719988150014190979509054
21720,"Pacific cod",2016,131,"H-23",57.34915,-171.46348,1973.641006076109288660535310544535723332
21720,"Pacific cod",2016,132,"I-23",57.68001,-171.52715,368.469336977750559046678425169431341149
21720,"Pacific cod",2016,132,"N-22",59.33952,-171.19377,1756.06252690098173376145572801083338717
21720,"Pacific cod",2016,133,"J-23",58.01751,-171.60388,2961.948121316395033895135257623380584011
21720,"Pacific cod",2016,133,"O-22",59.67488,-171.24819,2558.650322421116521069294040540422577691
21720,"Pacific cod",2016,134,"J-22",58.0048,-170.9731,2325.704503052974201205819339919112239225
21720,"Pacific cod",2016,134,"P-22",59.95954,-171.30211,3963.52374591741555144126855303907727251
21720,"Pacific cod",2016,135,"K-22",58.34841,-171.01071,2123.032632333291340794237246831456404516
21720,"Pacific cod",2016,135,"P-23",60.00327,-171.94107,11339.7932003607458210113467144864615449
21720,"Pacific cod",2016,136,"L-22",58.67437,-171.07256,2204.278974088303111196823672907330623237
21720,"Pacific cod",2016,136,"Q-23",60.34917,-172.05133,10636.5357839558516313763299754336317481
21720,"Pacific cod",2016,137,"QP2423",60.16304,-172.34973,5842.70361161429733063779538998326489638
21720,"Pacific cod",2016,137,"M-22",58.9896,-171.09765,6060.820155687702840308582211708494061793
21720,"Pacific cod",2016,138,"P-24",59.9786,-172.58896,7442.769943540644570301145922330952234152
21720,"Pacific cod",2016,138,"N-21",59.32497,-170.53219,1191.089004056685972311098711616448137097
21720,"Pacific cod",2016,139,"PO2423",59.82484,-172.23545,4392.949745292169085026272080148453333255
21720,"Pacific cod",2016,139,"O-21",59.67222,-170.58738,1924.536430307019927809752729278520281111
21720,"Pacific cod",2016,140,"O-24",59.66815,-172.5839,3107.515481254700263918180688139385428898
21720,"Pacific cod",2016,140,"P-21",60.00751,-170.63174,1988.568858155970850415878460510528335414
21720,"Pacific cod",2016,141,"ON2524",59.49329,-172.89794,2908.874773713469615351126102553859739707
21720,"Pacific cod",2016,141,"Q-21",60.34207,-170.66525,5155.863756208274723229115096080300312259
21720,"Pacific cod",2016,142,"ON2625",59.5066,-173.52481,1846.609254413382170848176640727664466077
21720,"Pacific cod",2016,142,"Q-22",60.33011,-171.36307,1727.233644387122878891333485066889209215
21720,"Pacific cod",2016,143,"O-25",59.67584,-173.22176,1382.534939376710608083986725020163689492
21720,"Pacific cod",2016,143,"R-22",60.66365,-171.44357,669.899254936819486324529108966386422064
21720,"Pacific cod",2016,144,"PO2524",59.83323,-172.92114,2423.262817828826885478457725837313538001
21720,"Pacific cod",2016,144,"S-22",60.99026,-171.5045,726.783849820676369733868209679060479661
21720,"Pacific cod",2016,145,"QP2524",60.18523,-173.02042,6217.637673693955627466826915174288181951
21720,"Pacific cod",2016,145,"S-23",61.00535,-172.16077,3734.369902860603643727716705358299440006
21720,"Pacific cod",2016,146,"Q-25",60.28354,-173.38466,2750.921842531819381661368495173793243846
21720,"Pacific cod",2016,146,"R-23",60.65921,-172.11038,341.382303285568719960057845381960457811
21720,"Pacific cod",2016,147,"QP2625",60.1081,-173.78124,2460.501992952457974698168794408179770088
21720,"Pacific cod",2016,147,"R-24",60.66571,-172.75185,36516.4488424955566157431390963392145246
21720,"Pacific cod",2016,148,"P-25",60.00062,-173.24557,2835.864728380729498558462193280078782075
21720,"Pacific cod",2016,148,"S-24",61.00609,-172.8233,751.055429510016527074969905733290346848
21720,"Pacific cod",2016,149,"PO2625",59.82362,-173.60352,2981.368015092575588092892799305474397716
21720,"Pacific cod",2016,149,"S-25",61.00752,-173.51259,2651.274245957523936113583465422305119323
21720,"Pacific cod",2016,150,"O-26",59.68264,-173.88397,1767.30833806319690976447054826217033079
21720,"Pacific cod",2016,150,"T-25",61.34316,-173.57825,527.539354610740252727974105471535723231
21720,"Pacific cod",2016,151,"PO2726",59.84479,-174.24439,1278.275868473103102452432467568646751293
21720,"Pacific cod",2016,151,"U-25",61.67794,-173.65768,393.661532233268978291109450374689465063
21720,"Pacific cod",2016,152,"P-26",60.01079,-173.94523,2608.988268544935580153502231128244311741
21720,"Pacific cod",2016,152,"V-25",61.99953,-173.75312,676.31151920411045223465913191146560106
21720,"Pacific cod",2016,153,"QP2726",60.17915,-174.36644,1528.347080105430893657109068860805163308
21720,"Pacific cod",2016,153,"V-26",61.99863,-174.54024,422.191754946507767087766760268356823074
21720,"Pacific cod",2016,154,"Q-26",60.34017,-174.04022,2235.710595099553470109124924204431083116
21720,"Pacific cod",2016,154,"V-27",62.00146,-175.20046,25.19381971221343553897097875145118433302
21720,"Pacific cod",2016,155,"R-25",60.67714,-173.46338,20588.4259355714756732070108044487700601
21720,"Pacific cod",2016,155,"V-28",61.9961,-175.86437,3153.83488044492912259040161270560744184
21720,"Pacific cod",2016,156,"R-26",60.66922,-174.15563,2106.527522829698508355950466435444190409
21720,"Pacific cod",2016,156,"U-29",61.6666,-176.443,1436.844953006953768461553876675818119877
21720,"Pacific cod",2016,157,"R-27",60.66721,-174.84387,1330.421472832004653063817802190632766788
21720,"Pacific cod",2016,157,"U-28",61.66569,-175.74407,3274.147450409368359657690366815774884036
21720,"Pacific cod",2016,158,"R-28",60.66888,-175.47997,1596.89343288457663054787574840263946511
21720,"Pacific cod",2016,158,"U-27",61.66737,-175.03024,579.435698683698269372972224048175054209
21720,"Pacific cod",2016,159,"S-28",61.0013,-175.56733,1732.474760927766657216371529426719388364
21720,"Pacific cod",2016,159,"U-26",61.6644,-174.4209,205.924094327633800839345804088441904902
21720,"Pacific cod",2016,160,"S-29",60.99564,-176.31796,1341.143291536575377746918234288615439045
21720,"Pacific cod",2016,160,"T-26",61.31944,-174.3188,12.52960432261325446699188507646441629961
21720,"Pacific cod",2016,161,"R-30",60.65764,-176.80454,1280.542179418583912965935437845550205101
21720,"Pacific cod",2016,161,"S-26",60.99545,-174.20364,783.268604210482274534186269058117070926
21720,"Pacific cod",2016,162,"R-29",60.66904,-176.16391,1665.606078136449535269389486675151374908
21720,"Pacific cod",2016,162,"S-27",61.00293,-174.90142,3838.78088365280225549156837994341235067
21720,"Pacific cod",2016,163,"Q-29",60.33669,-176.02721,1136.707115028459919672008666818544342742
21720,"Pacific cod",2016,163,"T-27",61.3336,-175.02503,3655.906629060423540268524547569179927509
21720,"Pacific cod",2016,164,"Q-28",60.34387,-175.34716,719.222218059961527567200246581086205458
21720,"Pacific cod",2016,164,"T-28",61.31368,-175.66341,1635.53975323909913913875228258664167496
21720,"Pacific cod",2016,165,"Q-27",60.31673,-174.69877,2211.247101044470401029235014304335313934
21720,"Pacific cod",2016,165,"T-29",61.33034,-176.3513,1196.197351577091771421376256531867117164
21720,"Pacific cod",2016,166,"P-27",60.00412,-174.64385,1047.628290475272096546446637078305389344
21720,"Pacific cod",2016,166,"T-30",61.32784,-176.9855,1549.253014082494780352695546009202165139
21720,"Pacific cod",2016,167,"P-28",60.00078,-175.30593,2549.374011362808381657701780055522942624
21720,"Pacific cod",2016,167,"S-30",60.99473,-177.00677,1572.287541259206092495171886743407435286
21720,"Pacific cod",2016,168,"P-29",59.99205,-175.92956,695.054496616625347281135261511597893722
21720,"Pacific cod",2016,168,"S-31",60.99767,-177.66093,814.612912398802628717270691645366536604
21720,"Pacific cod",2016,169,"O-29",59.6542,-175.85959,353.49404202990286083184068781900972436
21720,"Pacific cod",2016,169,"R-32",60.66871,-178.16641,1150.230618168932324216773280969596109617
21720,"Pacific cod",2016,170,"O-28",59.66842,-175.09575,1730.083440546576165690035826914272021484
21720,"Pacific cod",2016,170,"R-31",60.67009,-177.50341,649.958754700691285298853743572855772527
21720,"Pacific cod",2016,171,"O-27",59.65765,-174.47725,1705.733104737006542961221336114942378057
21720,"Pacific cod",2016,171,"Q-31",60.33419,-177.36762,118.494310867213668539680129628759332431
21720,"Pacific cod",2016,172,"N-28",59.32256,-175.12581,950.158943306168297600474966287798675117
21720,"Pacific cod",2016,172,"P-31",59.99283,-177.20884,987.466799263461089685074367176026367631
21720,"Pacific cod",2016,173,"M-28",59.01533,-174.97979,1295.897767977836815298886763041466179911
21720,"Pacific cod",2016,173,"P-32",60.00628,-177.89682,1219.380749119530860454294910498416951978
21720,"Pacific cod",2016,174,"M-27",58.99548,-174.33902,2637.737808739863138845798859870453293962
21720,"Pacific cod",2016,174,"Q-30",60.32756,-176.70879,863.252976435061977376286883100794383857
21720,"Pacific cod",2016,175,"L-26",58.67356,-173.63236,2059.223667075097661858980356431470486265
21720,"Pacific cod",2016,175,"P-30",59.99108,-176.73487,538.389077906061563822732878452662043493
21720,"Pacific cod",2016,176,"M-26",59.01191,-173.74031,3492.696919367004417890039497200269011975
21720,"Pacific cod",2016,176,"O-30",59.66995,-176.52877,731.181723058521962337637266422652200343
21720,"Pacific cod",2016,177,"N-27",59.33421,-174.41288,2084.814618515028462689909851433965590775
21720,"Pacific cod",2016,177,"O-31",59.67863,-177.14572,883.660759099938497211166644280594102802
21720,"Pacific cod",2016,178,"N-26",59.33518,-173.77034,2453.666010121200893161851458213481283579
21720,"Pacific cod",2016,178,"N-31",59.32525,-177.04436,460.648079955733076711636936503454341672
21720,"Pacific cod",2016,179,"N-25",59.33504,-173.11483,1919.862435238319470263216771093595343601
21720,"Pacific cod",2016,179,"N-30",59.33458,-176.36469,856.062604170168609674616496083773523959
21720,"Pacific cod",2016,180,"N-24",59.32863,-172.46645,2473.408191758682778066682115369107801284
21720,"Pacific cod",2016,180,"N-29",59.33297,-175.73563,646.158970092479450460949182690988174491
21720,"Pacific cod",2016,181,"M-25",58.99442,-173.0401,3993.962873175081935307161660760355939365
21720,"Pacific cod",2016,181,"M-29",58.98586,-175.76132,1931.09822552475340539919880774849604457
21720,"Pacific cod",2016,182,"M-24",59.00129,-172.40678,2329.573689702182661574099016765144428627
21720,"Pacific cod",2016,182,"M-30",59.00141,-176.32758,1516.939997360211633459755425484466847198
21720,"Pacific cod",2016,183,"L-24",58.66126,-172.38135,3569.594932102363929475002984320438364801
21720,"Pacific cod",2016,183,"M-31",59.0022,-176.93746,1967.375493989416925110546929383566050768
21720,"Pacific cod",2016,184,"L-25",58.66328,-173.02764,1146.810982792826767764282086326834693329
21720,"Pacific cod",2016,184,"M-32",58.97449,-177.5825,318.422661503973914815569594456898308539
21720,"Pacific cod",2016,185,"K-25",58.33637,-172.90951,3088.658148474754747432221333059978448301
21720,"Pacific cod",2016,185,"L-31",58.66225,-176.83256,803.327941093950515078366032558563302858
21720,"Pacific cod",2016,186,"K-24",58.33567,-172.27426,5821.995001226754008892470522996152181328
21720,"Pacific cod",2016,186,"L-30",58.66638,-176.19369,1163.123069063663123069063663123069063663
21720,"Pacific cod",2016,187,"J-24",57.9906,-172.24819,1601.524049960910196873330362414226746091
21720,"Pacific cod",2016,187,"L-29",58.66509,-175.53015,491.558938209285899456300702987800560494
21720,"Pacific cod",2016,188,"J-25",57.99655,-172.89056,1287.139071848638284722948789383657470151
21720,"Pacific cod",2016,188,"L-28",58.68732,-174.89426,537.458240773372297612117996296281630428
21720,"Pacific cod",2016,189,"I-25",57.65059,-172.78909,1060.154854079809410363311494937462775462
21720,"Pacific cod",2016,189,"L-27",58.65639,-174.27044,733.46678870288751047216598317842356596
21720,"Pacific cod",2016,190,"H-25",57.33456,-172.8146,1774.17492255103583703405143279887602863
21720,"Pacific cod",2016,190,"K-27",58.32509,-174.31296,698.633821561935634866019498869959793624
21720,"Pacific cod",2016,191,"G-25",56.99299,-172.63208,598.841047975704384363664621662116979868
21720,"Pacific cod",2016,191,"K-26",58.31833,-173.55123,469.765954467727369419381729905657550745
21720,"Pacific cod",2016,192,"J-26",57.98721,-173.49249,1220.319359221398285200318607541792985328
21720,"Pacific cod",2016,193,"I-26",57.65667,-173.3787,335.547699905335001555683540868137615104
21720,"Pacific cod",2016,194,"H-26",57.3207,-173.32849,688.797079213011170277014069151814199008
21720,"Pacific cod",2016,195,"G-26",56.99235,-173.25006,572.607623931605449977068665634198705491
21720,"Pacific cod",2016,196,"F-25",56.67022,-172.56561,2191.977922847997571962916229910381825693
21720,"Pacific cod",2017,2,"F-14",56.67517,-159.73337,812.969266184673448131097472738701597029
21720,"Pacific cod",2017,2,"G-15",57.00711,-159.10784,7369.00394825138268695851364038365178616
21720,"Pacific cod",2017,3,"G-14",56.99971,-159.73903,1385.41905574960435505733030559142322712
21720,"Pacific cod",2017,4,"H-16",57.35251,-158.38617,18031.9011817353631881108407031685317602
21720,"Pacific cod",2017,4,"H-14",57.32903,-159.69365,1756.431111218295916454075445416451401696
21720,"Pacific cod",2017,5,"I-16",57.67302,-158.35561,8599.454706443031033908260817298985976015
21720,"Pacific cod",2017,5,"H-15",57.35074,-159.04797,503.697228412807377830279264264433239879
21720,"Pacific cod",2017,6,"J-16",58.00087,-158.29192,3909.244250112667970422349339670734201096
21720,"Pacific cod",2017,6,"I-15",57.67479,-159.01157,2729.860926637797096914575793770112261438
21720,"Pacific cod",2017,7,"J-15",57.99207,-158.98596,2009.120520820908962927125952532564916909
21720,"Pacific cod",2017,7,"I-14",57.65952,-159.65191,89.05477500734647592118530776059582944325
21720,"Pacific cod",2017,8,"J-14",58.01197,-159.59563,1371.216227568684546805366989689033997222
21720,"Pacific cod",2017,8,"I-13",57.67245,-160.27283,223.925119440059244188743284245748221795
21720,"Pacific cod",2017,9,"K-14",58.34306,-159.55228,3758.606379973352471685759204508684954745
21720,"Pacific cod",2017,9,"J-13",58.00137,-160.21423,413.881230397345623002555400925578729891
21720,"Pacific cod",2017,10,"K-13",58.26199,-159.95626,3991.785488026726973091126817378237921794
21720,"Pacific cod",2017,10,"H-13",57.32185,-160.30637,1972.434693178371443336043453145509535535
21720,"Pacific cod",2017,11,"K-12",58.28477,-160.8189,1807.123518202965602362025149277456942534
21720,"Pacific cod",2017,11,"G-13",56.98215,-160.33884,590.335222724364063551670262357995079209
21720,"Pacific cod",2017,12,"J-12",57.99097,-160.86878,1867.467457661110512946465085694402149326
21720,"Pacific cod",2017,12,"F-13",56.65807,-160.38224,486.676809891252479267774117619886439328
21720,"Pacific cod",2017,13,"I-12",57.65266,-160.90545,824.069834486501153167819834486501153168
21720,"Pacific cod",2017,13,"F-12",56.65487,-161.01852,1334.638526807208690676791920417273970883
21720,"Pacific cod",2017,14,"H-12",57.32976,-160.94168,935.426034566859019528879909483623860998
21720,"Pacific cod",2017,14,"E-12",56.33242,-161.00474,1209.639965233004911668028173839213596283
21720,"Pacific cod",2017,15,"E-11",56.35155,-161.6149,1176.524789606666920158669899293260271305
21720,"Pacific cod",2017,15,"D-10",56.00664,-162.22978,1162.360055857412891134158796019437866644
21720,"Pacific cod",2017,16,"F-11",56.68328,-161.57127,1237.822075856510146234137498563807238059
21720,"Pacific cod",2017,16,"B-07",55.34388,-164.02243,1360.058805147221621266005994380110500034
21720,"Pacific cod",2017,17,"G-11",57.00699,-161.54631,122.276753962043761785114496629209079019
21720,"Pacific cod",2017,17,"C-07",55.71304,-164.02285,101.671229466823795395436626903112766361
21720,"Pacific cod",2017,18,"G-12",56.99628,-160.92678,1330.046077287072679596273196594392419772
21720,"Pacific cod",2017,18,"D-07",56.01188,-164.03015,590.26809113849144497589490231533737312
21720,"Pacific cod",2017,19,"H-11",57.34467,-161.5221,79.95212754071185915758979819835965633611
21720,"Pacific cod",2017,19,"E-07",56.34715,-164.00718,771.690681680680569445987825807805805583
21720,"Pacific cod",2017,20,"I-11",57.67665,-161.50231,738.851847117133672635074851455615124229
21720,"Pacific cod",2017,20,"F-07",56.68028,-164.02465,413.575669439547259676468410032383936721
21720,"Pacific cod",2017,21,"J-11",58.01608,-161.49188,876.845921062480618497171637242426510688
21720,"Pacific cod",2017,21,"G-07",57.00068,-164.02901,291.218772195030709435554783409782421303
21720,"Pacific cod",2017,22,"K-11",58.2307,-161.55419,4359.613265166957246117723380649251558255
21720,"Pacific cod",2017,22,"H-07",57.33822,-163.99895,206.878721675063992394887429137768774119
21720,"Pacific cod",2017,23,"K-10",58.33229,-162.10556,872.136200823646839080018527551058563355
21720,"Pacific cod",2017,23,"H-06",57.33284,-164.63927,248.421478424079578730492324715471065593
21720,"Pacific cod",2017,24,"J-10",57.99683,-162.10078,1055.648733047356807094725805636977008672
21720,"Pacific cod",2017,24,"G-06",56.98958,-164.60419,634.011759359790722324474111261207999042
21720,"Pacific cod",2017,25,"I-10",57.64992,-162.13211,579.102855224487341101236793930503232134
21720,"Pacific cod",2017,25,"F-06",56.65941,-164.57818,578.030292162668694132528422635497473122
21720,"Pacific cod",2017,26,"H-10",57.3243,-162.13321,1532.697807019764187610278409782398480275
