"","Area","Bio_Pattern","Sex","BirthSeas","Settlement","Platoon","Morph","Yr","Seas","Time","Beg/Mid","Era","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"6713",1,2,1,1,1,1,2,2019,1,2019.5,"M","TIME",0,0,0,27082.7,40754.5,18057,13583.9,5708.18,1200.17,620.107,191.829,61.4555,11.1759,4.46206,4.66509,0.643296,0.238261,0.103963,0.127349,0.169669,0.0976557
"6714",1,2,1,1,1,1,2,2020,1,2020,"B","TIME",0,0,0,30576.6,29396.3,34477.5,13629.5,9815.72,4101.91,861.926,445.281,137.741,44.1271,8.02465,3.20389,3.34967,0.461906,0.171079,0.0746484,0.0914407,0.191947
"6715",1,2,1,1,1,1,2,2020,1,2020.5,"M","TIME",0,0,0,25189.5,23710.7,25920.1,9908.91,7107.04,2969.2,623.899,322.313,99.7029,31.9411,5.80857,2.31911,2.42463,0.334347,0.123834,0.0540336,0.0661886,0.138939
"6716",1,2,1,1,1,1,2,2021,1,2021,"B","TIME",0,0,0,12998.3,25808.6,20214,19627.3,7193.43,5131.2,2142.73,450.205,232.576,71.9434,23.0479,4.19133,1.67342,1.74956,0.241257,0.0893557,0.0389894,0.148015
"6717",1,2,1,1,1,1,2,2021,1,2021.5,"M","TIME",0,0,0,10709.2,20876.9,15404.7,14554.8,5316.87,3791.82,1583.39,332.684,171.864,53.1634,17.0315,3.09723,1.23659,1.29286,0.178279,0.0660303,0.0288116,0.109377
"6718",1,2,1,1,1,1,2,2022,1,2022,"B","TIME",0,0,0,41167.9,10498.6,17411,11711.8,10687.5,3887.44,2771.45,1157.27,243.15,125.611,38.8556,12.4478,2.26367,0.903787,0.94491,0.130299,0.0482597,0.100998
"6719",1,2,1,1,1,1,2,2022,1,2022.5,"M","TIME",0,0,0,33914,8448.08,12980.2,8430.93,7661.19,2785.9,1986.1,829.328,174.247,90.016,27.8449,8.92045,1.62221,0.647677,0.677148,0.0933758,0.0345841,0.0723781
"6720",1,2,1,1,1,1,2,2023,1,2023,"B","TIME",0,0,0,40637.1,32132.8,6936.41,9644.25,6017.36,5440.29,1977.57,1409.78,588.676,123.685,63.8954,19.765,6.33194,1.15148,0.459736,0.480655,0.0662802,0.0759242
"6721",1,2,1,1,1,1,2,2023,1,2023.5,"M","TIME",0,0,0,33476,25841.6,5155.89,6911.44,4293.25,3880.42,1410.52,1005.54,419.879,88.2193,45.5739,14.0975,4.51631,0.821304,0.327911,0.342831,0.047275,0.0541536
"6722",1,2,1,1,1,1,2,2024,1,2024,"B","TIME",0,0,0,32341.8,31357.9,21094.1,3815.72,4911.72,3035.75,2742.84,996.987,710.736,296.778,62.3551,32.2125,9.9644,3.19221,0.580513,0.231774,0.24232,0.0716917
"6723",1,2,1,1,1,1,2,2024,1,2024.5,"M","TIME",0,0,0,26639.6,25098.3,15366.6,2660.7,3406.86,2104.94,1901.79,691.275,492.798,205.775,43.2347,22.335,6.90895,2.21336,0.402507,0.160703,0.168016,0.0497084
"6724",1,2,1,1,1,1,2,2025,1,2025,"B","FORE",0,0,0,35692,24920.4,20343.3,11126.7,1837.54,2339.27,1444.75,1305.28,474.449,338.227,141.232,29.6737,15.3294,4.74189,1.51912,0.276256,0.110297,0.149432
"6725",1,2,1,1,1,1,2,2025,1,2025.5,"M","FORE",0,0,0,29409.2,20250,15789.3,8453.02,1392.39,1772.27,1094.55,988.89,359.446,256.243,106.998,22.481,11.6137,3.59249,1.1509,0.209294,0.0835618,0.113211
"6726",1,2,1,1,1,1,2,2026,1,2026,"B","FORE",0,0,0,35622.2,27525.9,16693.1,12224.5,6385.31,1048.55,1334.32,824.063,744.51,270.618,192.919,80.5562,16.9254,8.74362,2.70469,0.86648,0.157572,0.148145
"6727",1,2,1,1,1,1,2,2026,1,2026.5,"M","FORE",0,0,0,29350.8,22341.2,12892.8,9225.47,4805.36,788.959,1003.97,620.041,560.183,203.618,145.156,60.6119,12.735,6.57886,2.03506,0.651956,0.11856,0.111467
"6728",1,2,1,1,1,1,2,2027,1,2027,"B","FORE",0,0,0,46481.4,27470.2,18393.5,9931.99,6922.76,3594.16,589.96,750.726,463.639,418.88,152.256,108.541,45.3229,9.52264,4.91938,1.52173,0.487503,0.172004
"6729",1,2,1,1,1,1,2,2027,1,2027.5,"M","FORE",0,0,0,38297.6,22279.8,14162.6,7464.33,5187.54,2692.76,441.995,562.439,347.355,313.822,114.069,81.3181,33.9556,7.13429,3.68556,1.14007,0.365234,0.128864
"6730",1,2,1,1,1,1,2,2028,1,2028,"B","FORE",0,0,0,46716.2,35842.9,18328,10874.6,5576.74,3862.61,2004.52,329.02,418.677,258.57,233.608,84.9128,60.5329,25.2764,5.31074,2.74352,0.848662,0.367805
"6731",1,2,1,1,1,1,2,2028,1,2028.5,"M","FORE",0,0,0,38490.4,29047,14064.2,8135.05,4159.01,2880.07,1494.61,245.324,312.174,192.794,174.182,63.3126,45.1344,18.8466,3.95979,2.04562,0.632778,0.274242
"6732",1,2,1,1,1,1,2,2029,1,2029,"B","FORE",0,0,0,46716.1,36022.3,23873.3,10759.9,6048.28,3081.25,2133.2,1107,181.701,231.214,142.795,129.01,46.893,33.4292,13.9589,2.93285,1.5151,0.671792
"6733",1,2,1,1,1,1,2,2029,1,2029.5,"M","FORE",0,0,0,38489.8,29175.3,18274.1,8022.28,4495.08,2289.51,1585.05,822.541,135.01,171.8,106.102,95.8587,34.8432,24.8391,10.3719,2.17921,1.12578,0.499165
"6734",1,2,1,1,1,1,2,2030,1,2030,"B","FORE",0,0,0,46716.1,36021,23963,13944,5943.35,3318.09,1689.59,1169.69,606.998,99.6316,126.781,78.2982,70.7394,25.7127,18.3301,7.65402,1.60816,1.19913
"6735",1,2,1,1,1,1,2,2030,1,2030.5,"M","FORE",0,0,0,38489.8,29174.3,18342.8,10396.2,4417.09,2465.5,1255.43,869.125,451.022,74.0298,94.2027,58.1784,52.5619,19.1054,13.6199,5.68721,1.19492,0.890999
"6736",1,2,1,1,1,1,2,2031,1,2031,"B","FORE",0,0,0,46716.1,36021,23962.1,13996.3,7701.99,3260.47,1819.43,926.436,641.364,332.828,54.6297,69.5161,42.9322,38.7876,14.0987,10.0507,4.19683,1.53929
"6737",1,2,1,1,1,1,2,2031,1,2031.5,"M","FORE",0,0,0,38489.8,29174.3,18342.1,10435.2,5724.12,2422.68,1351.91,688.376,476.556,247.303,40.5918,51.653,31.9002,28.8206,10.4758,7.46804,3.11839,1.14374
"6738",1,2,1,1,1,1,2,2032,1,2032,"B","FORE",0,0,0,46716.1,36021,23962.1,13995.8,7730.86,4225.24,1787.84,997.63,507.98,351.67,182.495,29.9543,38.1168,23.5404,21.2679,7.73054,5.51097,3.1452
"6739",1,2,1,1,1,1,2,2032,1,2032.5,"M","FORE",0,0,0,38489.8,29174.3,18342.1,10434.8,5745.57,3139.55,1328.43,741.275,377.448,261.304,135.6,22.2571,28.3221,17.4914,15.8028,5.74407,4.09485,2.337
"6740",1,2,1,1,1,1,2,2033,1,2033,"B","FORE",0,0,0,46716.1,36021,23962.1,13995.8,7730.59,4241.08,2316.85,980.303,547.017,278.534,192.826,100.065,16.4244,20.9,12.9076,11.6615,4.23878,4.74632
"6741",1,2,1,1,1,1,2,2033,1,2033.5,"M","FORE",0,0,0,38489.8,29174.3,18342.1,10434.8,5745.37,3151.32,1721.51,728.4,406.453,206.961,143.277,74.3517,12.2039,15.5295,9.5908,8.66492,3.14956,3.52668
"6742",1,2,1,1,1,1,2,2034,1,2034,"B","FORE",0,0,0,46716.1,36021,23962.1,13995.8,7730.59,4240.93,2325.54,1270.37,537.516,299.938,152.724,105.73,54.8671,9.00578,11.4598,7.07743,6.39419,4.92667
"6743",1,2,1,1,1,1,2,2034,1,2034.5,"M","FORE",0,0,0,38489.8,29174.3,18342.1,10434.8,5745.37,3151.21,1727.96,943.933,399.394,222.865,113.48,78.561,40.7682,6.69162,8.51506,5.25879,4.75111,3.66069
"6744",1,2,1,1,1,1,2,2035,1,2035,"B","FORE",0,0,0,46716.1,36021,23962.1,13995.8,7730.59,4240.93,2325.46,1275.14,696.566,294.729,164.461,83.7413,57.9733,30.0845,4.93801,6.2836,3.88067,6.20741
"6745",1,2,1,1,1,1,2,2035,1,2035.5,"M","FORE",0,0,0,38489.8,29174.3,18342.1,10434.8,5745.37,3151.21,1727.9,947.472,517.574,218.994,122.2,62.2228,43.0762,22.3539,3.66912,4.66894,2.88348,4.61233
"6746",1,2,1,1,1,1,2,2036,1,2036,"B","FORE",0,0,0,46716.1,36021,23962.1,13995.8,7730.59,4240.93,2325.46,1275.09,699.177,381.938,161.604,90.1765,45.9167,31.7877,16.4958,2.70759,3.4454,5.53145
"6747",1,2,1,1,1,1,2,2036,1,2036.5,"M","FORE",0,0,0,38489.8,29174.3,18342.1,10434.8,5745.37,3151.21,1727.9,947.439,519.514,283.794,120.078,67.0043,34.1177,23.6194,12.257,2.01184,2.56006,4.11007
"6748",1,2,1,1,1,1,2,2037,1,2037,"B","FORE",0,0,0,46716.1,36021,23962.1,13995.8,7730.59,4240.93,2325.46,1275.09,699.153,383.37,209.423,88.6103,49.4452,25.1768,17.4297,9.04491,1.48461,4.92215
"6749",1,2,1,1,1,1,2,2037,1,2037.5,"M","FORE",0,0,0,38489.8,29174.3,18342.1,10434.8,5745.37,3151.21,1727.9,947.438,519.496,284.858,155.609,65.8406,36.7395,18.7073,12.9509,6.72069,1.10312,3.65733
"6750",1,2,1,1,1,1,2,2038,1,2038,"B","FORE",0,0,0,46716.1,36021,23962.1,13995.8,7730.59,4240.93,2325.46,1275.09,699.153,383.357,210.208,114.83,48.5864,27.1116,13.8049,9.55697,4.95947,3.51293
"6751",1,2,1,1,1,1,2,2038,1,2038.5,"M","FORE",0,0,0,38489.8,29174.3,18342.1,10434.8,5745.37,3151.21,1727.9,947.438,519.496,284.848,156.192,85.3228,36.1015,20.1449,10.2575,7.10118,3.68506,2.61023
"6752",1,2,1,1,1,1,2,2039,1,2039,"B","FORE",0,0,0,46716.1,36021,23962.1,13995.8,7730.59,4240.93,2325.46,1275.09,699.153,383.357,210.201,115.26,62.9631,26.6407,14.8657,7.56942,5.24024,4.64555
"6753",1,2,1,1,1,1,2,2039,1,2039.5,"M","FORE",0,0,0,38489.8,29174.3,18342.1,10434.8,5745.37,3151.21,1727.9,947.438,519.496,284.848,156.187,85.6426,46.7838,19.795,11.0458,5.62435,3.89369,3.45181
"6754",2,1,1,1,1,1,1,1975,1,1975,"B","VIRG",0,0,0,0,15077.5,15983.7,13044.4,9694.02,6902.59,4809.99,3313.66,2268.66,1547.9,1054.12,717.096,487.536,331.354,225.163,152.987,103.942,220.245
"6755",2,1,1,1,1,1,1,1975,1,1975.5,"M","VIRG",0,0,0,0,12427.4,13174.3,10751.6,7990.14,5689.35,3964.56,2731.23,1869.91,1275.83,868.843,591.055,401.844,273.113,185.587,126.097,85.6723,181.534
"6756",2,1,1,1,1,1,1,1976,1,1976,"B","INIT",0,0,0,0,9742.28,10154.7,8077.84,5801.32,3961.89,2631.73,1720.23,1113.67,716.808,459.744,294.234,188.062,120.105,76.6672,48.9247,31.2152,54.9925
"6757",2,1,1,1,1,1,1,1976,1,1976.5,"M","INIT",0,0,0,0,8029.93,8369.84,6658.04,4781.65,3265.53,2169.16,1417.87,917.925,590.818,378.937,242.518,155.007,98.9948,63.1918,40.3254,25.7287,45.3267
"6758",2,1,1,1,1,1,1,1977,1,1977,"B","TIME",0,0,0,0,9277.91,8062.33,6039.88,4378.66,3126.6,2189.25,1501.73,1011.12,670.549,439.437,285.521,184.363,118.561,76.0275,48.6601,31.1062,54.6551
"6759",2,1,1,1,1,1,1,1977,1,1977.5,"M","TIME",0,0,0,0,7621.68,6612.62,4947.56,3583.56,2557.36,1790.03,1227.62,826.467,548.051,359.146,233.347,150.672,96.894,62.1332,39.7672,25.4213,44.6663
"6760",2,1,1,1,1,1,1,1978,1,1978,"B","TIME",0,0,0,13442.2,10658.3,9677.41,6410.93,4331.3,2982.92,2070.1,1425.51,968.107,647.899,428.087,279.914,181.623,117.177,75.3165,48.2819,30.8961,54.4422
"6761",2,1,1,1,1,1,1,1978,1,1978.5,"M","TIME",0,0,0,11069,8768.52,7954.46,5265.8,3555.84,2448.07,1698.58,1169.54,794.214,531.502,351.172,229.618,148.988,96.1216,61.7827,39.6059,25.3442,44.6591
"6762",2,1,1,1,1,1,1,1979,1,1979,"B","TIME",0,0,0,13350.2,12920.9,10131.9,7074.72,4246.34,2733.44,1833.11,1252.64,854.655,577.185,384.964,253.83,165.762,107.472,69.3046,44.5332,28.5431,50.4406
"6763",2,1,1,1,1,1,1,1979,1,1979.5,"M","TIME",0,0,0,10988.1,10620.2,8316.84,5801.18,3479.34,2238.62,1500.82,1025.39,699.539,472.401,315.066,207.738,135.66,87.955,56.7187,36.4457,23.3595,41.2802
"6764",2,1,1,1,1,1,1,1980,1,1980,"B","TIME",0,0,0,38497.2,12450.3,9084.01,7041.68,4426.96,2524.92,1580.74,1043.2,706.078,478.974,322.338,214.529,141.267,92.1796,59.7356,38.5098,24.7408,43.8718
"6765",2,1,1,1,1,1,1,1980,1,1980.5,"M","TIME",0,0,0,31601.9,10180.3,7399.7,5718.69,3587.52,2043.28,1278.12,843.058,570.451,386.907,260.355,173.267,114.093,74.4465,48.2434,31.1009,19.9808,35.4307
"6766",2,1,1,1,1,1,1,1981,1,1981,"B","TIME",0,0,0,14527.1,34387.1,8329.6,5381.63,4106.1,2433.58,1344.07,826.132,539.332,362.687,245.072,164.536,109.347,71.9416,46.9181,30.3946,19.5905,34.8969
"6767",2,1,1,1,1,1,1,1981,1,1981.5,"M","TIME",0,0,0,11816.7,27617.8,6608.17,4227.68,3203.27,1889.91,1040.91,638.752,416.612,280.012,189.15,126.969,84.3724,55.5068,36.1984,23.4496,15.114,26.9219
"6768",2,1,1,1,1,1,1,1982,1,1982,"B","TIME",0,0,0,15726.1,12885.6,22612.9,4794.65,2865.46,2145.38,1220.49,658.303,399.045,258.376,172.896,116.48,78.0614,51.821,34.0711,22.211,14.3851,25.7808
"6769",2,1,1,1,1,1,1,1982,1,1982.5,"M","TIME",0,0,0,12685.3,10179.9,17509.3,3653.32,2158.64,1604.25,908.511,488.722,295.796,191.357,127.986,86.1997,57.7586,38.3391,25.2055,16.4309,10.6413,19.0703
"6770",2,1,1,1,1,1,1,1983,1,1983,"B","TIME",0,0,0,11472.9,20082.7,12122.6,18613.2,3653.47,2078.82,1537.85,852.226,452.615,271.856,175.058,116.754,78.498,52.5418,34.8534,22.9046,14.9273,26.986
"6771",2,1,1,1,1,1,1,1983,1,1983.5,"M","TIME",0,0,0,9259.48,15882.7,9401.37,14210.5,2758.49,1558.28,1147.68,634.355,336.401,201.883,129.936,86.6361,58.2394,38.9781,25.8544,16.9901,11.0724,20.0161
"6772",2,1,1,1,1,1,1,1984,1,1984,"B","TIME",0,0,0,17952.5,13517.5,19779.6,11032.7,16193.7,3092.34,1729.69,1273.15,699.805,369.897,221.549,142.424,94.8924,63.7604,42.661,28.2924,18.5902,34.0129
"6773",2,1,1,1,1,1,1,1984,1,1984.5,"M","TIME",0,0,0,14398.2,10559.4,15062.9,8232.54,11910.7,2253.22,1253.12,919.253,504.3,266.264,159.379,102.42,68.2247,45.8359,30.6657,20.3362,13.362,24.4457
"6774",2,1,1,1,1,1,1,1985,1,1985,"B","TIME",0,0,0,46552.7,12568.6,8278.53,11497.6,6195.72,8892.05,1674.55,928.914,680.931,373.164,196.908,117.823,75.7,50.4193,33.8709,22.6596,15.0264,27.9352
"6775",2,1,1,1,1,1,1,1985,1,1985.5,"M","TIME",0,0,0,37096.9,9694.89,6188.14,8380.98,4436.53,6293.92,1176.89,650.128,475.429,260.189,137.188,82.052,52.7037,35.0973,23.5756,15.7711,10.458,19.4407
"6776",2,1,1,1,1,1,1,1986,1,1986,"B","TIME",0,0,0,4425.13,16916.9,3768.69,2338.91,3130.29,1645.6,2325.45,433.915,239.429,175.007,95.7409,50.4702,30.1825,19.3855,12.9089,8.67095,5.8004,10.9961
"6777",2,1,1,1,1,1,1,1986,1,1986.5,"M","TIME",0,0,0,3282.55,11336.2,2289.4,1313.57,1662.92,843.137,1165.35,214.631,117.548,85.5548,46.6912,24.5791,14.6869,9.42843,6.27656,4.21516,2.81937,5.34355
"6778",2,1,1,1,1,1,1,1987,1,1987,"B","TIME",0,0,0,20686.6,4196.39,11282.3,2253.26,1336.04,1742.1,902.101,1264.13,234.805,129.243,94.3459,51.5741,27.1756,16.2475,10.4338,6.94724,4.66618,9.03797
"6779",2,1,1,1,1,1,1,1987,1,1987.5,"M","TIME",0,0,0,16028.3,3063.19,7774.87,1482.86,851.017,1086.35,555.272,772.184,142.8,78.4054,57.1536,31.2174,16.4413,9.82694,6.3095,4.20066,2.82121,5.46368
"6780",2,1,1,1,1,1,1,1988,1,1988,"B","TIME",0,0,0,16855.7,27904.4,4827.98,12134.8,2360.02,1381.48,1788.29,922.294,1289.63,239.266,131.617,96.046,52.493,27.6564,16.5338,10.6171,7.06909,13.9437
"6781",2,1,1,1,1,1,1,1988,1,1988.5,"M","TIME",0,0,0,13416.4,21475.2,3596.78,8808.19,1681.77,972.728,1249.96,641.876,895.304,165.872,91.1708,66.5001,36.3351,19.1404,11.4415,7.34664,4.89135,9.64743
"6782",2,1,1,1,1,1,1,1989,1,1989,"B","TIME",0,0,0,22700.9,22431.8,32410.8,5301.31,12826.6,2435.28,1404.8,1802.93,925.333,1290.38,239.044,131.384,95.8292,52.3596,27.5814,16.4872,10.5864,20.95
"6783",2,1,1,1,1,1,1,1989,1,1989.5,"M","TIME",0,0,0,18248.6,17602.4,24847.5,3989.18,9525.28,1793.02,1028.88,1316.4,674.426,939.541,173.951,95.5753,69.6976,38.0773,20.0565,11.9885,7.6976,15.2323
"6784",2,1,1,1,1,1,1,1990,1,1990,"B","TIME",0,0,0,15389.2,16222.4,14527.9,19897.7,3127.77,7363.81,1374.37,784.822,1001.44,512.311,713.127,131.973,72.493,52.8574,28.8746,15.2084,9.09029,17.3858
"6785",2,1,1,1,1,1,1,1990,1,1990.5,"M","TIME",0,0,0,12517,12880.7,11219.3,15014.1,2323.08,5417.93,1006,572.939,730.101,373.257,519.396,96.1049,52.786,38.4865,21.0236,11.0731,6.61849,12.6581
"6786",2,1,1,1,1,1,1,1991,1,1991,"B","TIME",0,0,0,25062.1,12062.4,10563,8786.18,11370.3,1720.91,3963.04,731.018,414.986,528.008,269.743,375.226,69.4173,38.1246,27.7956,15.1833,7.99686,13.9212
"6787",2,1,1,1,1,1,1,1991,1,1991.5,"M","TIME",0,0,0,20346.3,9527.3,8082.69,6547.59,8321.76,1246.02,2852.6,524.592,297.35,378.05,193.062,268.508,49.6695,27.2775,19.8867,10.8629,5.7213,9.95963
"6788",2,1,1,1,1,1,1,1992,1,1992,"B","TIME",0,0,0,106577,30337,11500.1,8994.7,6935.27,8530.47,1253,2839.35,519.478,293.717,372.982,190.363,264.679,48.9539,26.8825,19.5979,10.7048,15.4523
"6789",2,1,1,1,1,1,1,1992,1,1992.5,"M","TIME",0,0,0,86300.1,23788.1,8689.26,6589.15,4974.35,6041.89,881.376,1990.16,363.468,205.327,260.624,132.989,184.884,34.1934,18.7762,13.688,7.47663,10.7922
"6790",2,1,1,1,1,1,1,1993,1,1993,"B","TIME",0,0,0,63712.6,59238.3,14656.2,5004.37,3612.85,2641.17,3147.99,454.588,1021.21,186.035,104.964,133.153,67.9234,94.4144,17.46,9.5872,6.98895,9.32762
"6791",2,1,1,1,1,1,1,1993,1,1993.5,"M","TIME",0,0,0,51401.2,45971.5,10875.7,3577.28,2517.56,1812.66,2142.61,308.082,690.605,125.675,70.8708,89.8793,45.8426,63.7171,11.7827,6.46966,4.71623,6.29424
"6792",2,1,1,1,1,1,1,1994,1,1994,"B","TIME",0,0,0,13649,28071.9,19709.7,4383.48,1379.47,942.631,666.909,780.806,111.722,249.836,45.4113,25.5937,32.4489,16.5481,22.9985,4.25276,2.33505,3.97383
"6793",2,1,1,1,1,1,1,1994,1,1994.5,"M","TIME",0,0,0,11104.8,22307.7,15242.9,3314.07,1026.93,695.281,489.436,571.535,81.6724,182.52,33.165,18.6887,23.6925,12.082,16.7911,3.10487,1.70477,2.90116
"6794",2,1,1,1,1,1,1,1995,1,1995,"B","TIME",0,0,0,26826,11145.5,15288.9,9131.55,1907.77,576.956,385.085,268.974,312.835,44.6158,99.6114,18.0917,10.1925,12.92,6.58816,9.15573,1.69297,2.51139
"6795",2,1,1,1,1,1,1,1995,1,1995.5,"M","TIME",0,0,0,21873.5,8911.77,11952,7005.3,1444.87,433.625,288.21,200.874,233.378,33.266,74.2515,13.484,7.59605,9.6284,4.9096,6.82291,1.2616,1.87147
"6796",2,1,1,1,1,1,1,1996,1,1996,"B","TIME",0,0,0,4373.87,16835.4,5313.95,6135.38,3331.8,667.116,196.865,129.651,89.9354,104.241,14.8415,33.1086,6.01083,3.38567,4.29122,2.18804,3.04067,1.39624
"6797",2,1,1,1,1,1,1,1996,1,1996.5,"M","TIME",0,0,0,3515.8,12931.2,3873.09,4280.31,2256.04,443.742,129.679,84.9764,58.7978,68.0659,9.68505,21.5987,3.92058,2.20813,2.79858,1.42693,1.98293,0.910513
"6798",2,1,1,1,1,1,1,1997,1,1997,"B","TIME",0,0,0,7483.89,6385.87,15662.7,3976,3879.37,1904.8,364.429,104.896,68.1839,46.9853,54.2813,7.71608,17.1996,3.12133,1.75777,2.22766,1.13579,2.30304
"6799",2,1,1,1,1,1,1,1997,1,1997.5,"M","TIME",0,0,0,6092.96,5084.21,12153,3019.45,2903.19,1413.06,269.06,77.2544,50.1546,34.5403,39.8917,5.66973,12.6371,2.29325,1.29141,1.63661,0.834433,1.69195
"6800",2,1,1,1,1,1,1,1998,1,1998,"B","TIME",0,0,0,7523.79,5179.76,3690.55,7900.89,1829.36,1674.24,792.308,148.961,42.4921,27.4957,18.9048,21.8162,3.09947,6.90696,1.25327,0.705722,0.89434,1.38051
"6801",2,1,1,1,1,1,1,1998,1,1998.5,"M","TIME",0,0,0,6109.79,4094.37,2827.87,5898.87,1341.84,1215.15,571.738,107.172,30.5261,19.7382,13.5661,15.6524,2.22356,4.95479,0.899025,0.506235,0.64153,0.990255
"6802",2,1,1,1,1,1,1,1999,1,1999,"B","TIME",0,0,0,26335.9,7064.76,3682.09,2330.02,4537.97,986.893,868.519,402.271,74.853,21.2423,13.7104,9.41475,10.8579,1.5421,3.4359,0.62339,0.351015,1.13141
"6803",2,1,1,1,1,1,1,1999,1,1999.5,"M","TIME",0,0,0,21088.4,5368.31,2633.81,1584.68,2981.95,635.313,552.874,254.596,47.2373,13.3862,8.63365,5.92649,6.83363,0.970458,2.16212,0.39227,0.220873,0.711906
"6804",2,1,1,1,1,1,1,2000,1,2000,"B","TIME",0,0,0,11532.2,16784.5,3691.33,1677.15,961.223,1749.06,365.271,314.327,143.912,26.6285,7.53604,4.85736,3.33323,3.84282,0.545681,1.21569,0.220555,0.524442
"6805",2,1,1,1,1,1,1,2000,1,2000.5,"M","TIME",0,0,0,9263.13,12882,2689.64,1170.49,651.476,1164.93,240.977,206.352,94.2449,17.4173,4.92621,3.17422,2.17787,2.51062,0.356491,0.794183,0.144081,0.342591
"6806",2,1,1,1,1,1,1,2001,1,2001,"B","TIME",0,0,0,5620.07,7378.68,8385.67,1633.52,678.469,366.943,645.277,132.308,112.789,51.4003,9.48945,2.68262,1.72813,1.18554,1.36659,0.19404,0.432268,0.264886
"6807",2,1,1,1,1,1,1,2001,1,2001.5,"M","TIME",0,0,0,4385.59,5363.2,5572.6,1008.24,398.33,209.12,361.828,73.5715,62.4562,28.4036,5.23843,1.4801,0.953216,0.653837,0.753621,0.107,0.238362,0.146057
"6808",2,1,1,1,1,1,1,2002,1,2002,"B","TIME",0,0,0,14193,3694.11,3897.5,3892.16,694.333,272.321,142.486,246.16,50.0208,42.4527,19.3045,3.56019,1.00591,0.647825,0.44436,0.512175,0.0727196,0.261258
"6809",2,1,1,1,1,1,1,2002,1,2002.5,"M","TIME",0,0,0,11243.8,2684.63,2637.87,2463.4,419.971,160.337,82.6709,141.746,28.6945,24.3074,11.043,2.03561,0.575008,0.370266,0.253957,0.292701,0.0415572,0.149295
"6810",2,1,1,1,1,1,1,2003,1,2003,"B","TIME",0,0,0,43357.5,31272.9,6501.82,6212.16,5743.43,976.048,372.326,191.982,329.242,66.6637,56.4786,25.6604,4.73031,1.33622,0.860447,0.590163,0.680203,0.44352
"6811",2,1,1,1,1,1,1,2003,1,2003.5,"M","TIME",0,0,0,35164.5,24733.7,4965.02,4644.45,4223.4,710.706,269.66,138.66,237.469,48.0489,40.694,18.4857,3.40739,0.962474,0.619759,0.425074,0.489922,0.319444
"6812",2,1,1,1,1,1,1,2004,1,2004,"B","TIME",0,0,0,42030.9,42046.5,27902,5142.79,4569.61,3993.61,656.7,246.119,125.77,214.736,43.3842,36.7163,16.6726,3.07262,0.867823,0.55878,0.383238,0.729684
"6813",2,1,1,1,1,1,1,2004,1,2004.5,"M","TIME",0,0,0,34275.3,33578.5,21819.3,3937.59,3461.98,3003.54,491.931,183.989,93.9242,160.281,32.3742,27.3949,12.439,2.29232,0.647425,0.416864,0.285903,0.544352
"6814",2,1,1,1,1,1,1,2005,1,2005,"B","TIME",0,0,0,40204.9,20058.6,19966.1,12107.3,2042.77,1738.65,1475.91,238.957,88.8548,45.2299,77.0766,15.5575,13.1601,5.97446,1.10089,0.310911,0.200183,0.398683
"6815",2,1,1,1,1,1,1,2005,1,2005.5,"M","TIME",0,0,0,32824,16093.8,15675.7,9355.11,1557.93,1318.34,1115,180.182,66.9361,34.0565,58.0224,11.7101,9.90502,4.49655,0.828548,0.233993,0.150658,0.300046
"6816",2,1,1,1,1,1,1,2006,1,2006,"B","TIME",0,0,0,47307.2,28705.6,14934,13469.5,7659.85,1228.13,1022.48,856.107,137.642,51.0047,25.9189,44.1315,8.90393,7.53019,3.41816,0.629811,0.177863,0.342576
"6817",2,1,1,1,1,1,1,2006,1,2006.5,"M","TIME",0,0,0,38646.2,23126.8,11823.9,10498.9,5914.33,941.905,782.025,653.69,105.011,38.897,19.7622,33.6451,6.78783,5.74041,2.60569,0.480105,0.135584,0.261142
"6818",2,1,1,1,1,1,1,2007,1,2007,"B","TIME",0,0,0,36034.5,30798.9,19256.3,9109.04,7631.94,4153.74,646.038,531.334,441.68,70.7601,26.1752,13.29,22.6188,4.56252,3.85813,1.7512,0.322653,0.266608
"6819",2,1,1,1,1,1,1,2007,1,2007.5,"M","TIME",0,0,0,29468.6,24847.2,15311.2,7146.19,5928.94,3210.09,497.591,408.705,339.483,54.3668,20.1074,10.2082,17.3728,3.50425,2.9632,1.34498,0.247807,0.204761
"6820",2,1,1,1,1,1,1,2008,1,2008,"B","TIME",0,0,0,87057.3,30187.4,25954.1,14888.6,6563.15,5228.35,2772.58,424.243,346.744,287.212,45.9334,16.977,8.61604,14.6607,2.95693,2.50026,1.13482,0.38184
"6821",2,1,1,1,1,1,1,2008,1,2008.5,"M","TIME",0,0,0,71291.1,24427.1,20723.7,11763.9,5144.52,4077.58,2157.01,329.562,269.205,222.913,35.6444,13.1731,6.68523,11.3751,2.29421,1.93988,0.880469,0.296256
"6822",2,1,1,1,1,1,1,2009,1,2009,"B","TIME",0,0,0,116042,37726.9,13033.5,10293.3,5563.4,2348.34,1822.26,954.453,144.982,118.172,97.7322,15.6183,5.77031,2.92794,4.98154,1.00467,0.849479,0.51528
"6823",2,1,1,1,1,1,1,2009,1,2009.5,"M","TIME",0,0,0,95005.7,30544.2,10407.4,8127.33,4360.48,1831.58,1417.26,741.357,112.527,91.6924,75.8199,12.1155,4.476,2.27113,3.86402,0.779283,0.658905,0.399678
