File_Type,date_collected,Vessel_Code,Cruise_Number,Year,Date_Released,Group,Read,Haul,Latitude,Longitude,Depth,Area,nmfs_area,Species,Sex,Length,Weight,Specimen,Final_Age,Final_Method,date_read,Table,Table2,year_rel
RACE,6/20/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,67,55.3359,-167.5501,145,50,,202,1,520,1510,119,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/20/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,67,55.3359,-167.5501,145,50,,202,1,520,1610,120,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,69,55.6637,-166.3872,125,50,,202,2,560,1700,125,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,69,55.6637,-166.3872,125,50,,202,2,590,2394,127,4,U,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,69,55.6637,-166.3872,125,50,,202,2,600,2468,130,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,69,55.6637,-166.3872,125,50,,202,1,670,3942,131,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,70,55.9961,-166.4032,122,50,,202,2,480,1342,133,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,70,55.9961,-166.4032,122,50,,202,1,630,3074,137,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,70,55.9961,-166.4032,122,50,,202,1,470,1226,138,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,70,55.9961,-166.4032,122,50,,202,1,530,1714,140,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,2,670,4160,143,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,2,510,1610,144,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,2,490,1478,148,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,2,570,2030,149,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,2,700,4212,152,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,590,2596,156,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,510,1370,157,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,600,2558,158,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,680,4028,161,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,520,1844,162,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,550,0,163,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,650,3600,164,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,620,3026,166,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,590,3018,167,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,71,56.3262,-166.4158,101,31,,202,1,510,1514,169,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/22/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,74,57.3182,-166.4844,67,31,,202,2,620,2930,203,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/22/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,74,57.3182,-166.4844,67,31,,202,1,490,1390,210,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/22/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,74,57.3182,-166.4844,67,31,,202,1,570,2302,213,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/22/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,76,57.9908,-166.5161,59,31,,202,2,580,2160,226,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,89,58.3463,-167.8232,58,41,,202,2,590,3080,239,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,89,58.3463,-167.8232,58,41,,202,2,520,1698,252,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,89,58.3463,-167.8232,58,41,,202,1,480,1164,260,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,89,58.3463,-167.8232,58,41,,202,1,500,1236,262,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,89,58.3463,-167.8232,58,41,,202,1,540,1700,264,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,89,58.3463,-167.8232,58,41,,202,1,610,2010,267,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,92,57.3466,-167.7364,71,31,,202,2,510,1474,275,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,92,57.3466,-167.7364,71,31,,202,1,600,2350,278,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,2,530,1504,281,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,2,560,1870,290,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,1,590,2114,294,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,1,600,2356,295,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,1,710,4194,300,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,1,590,2474,301,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,1,620,2782,302,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,1,560,1988,307,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,1,680,3760,311,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/25/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,93,57.0111,-167.7029,68,31,,202,1,570,2018,314,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/26/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,94,56.6759,-167.6731,100,31,,202,2,650,3310,319,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/26/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,94,56.6759,-167.6731,100,31,,202,1,640,3218,324,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/26/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,94,56.6759,-167.6731,100,31,,202,1,540,1746,325,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/26/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,94,56.6759,-167.6731,100,31,,202,1,560,2120,326,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/26/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,94,56.6759,-167.6731,100,31,,202,1,560,1936,327,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/28/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,106,57.0118,-168.976,78,32,,202,1,620,2794,341,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/28/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,106,57.0118,-168.976,78,32,,202,1,630,2908,344,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/28/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,106,57.0118,-168.976,78,32,,202,2,660,3630,346,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/28/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,107,57.1514,-169.3183,70,42,,202,1,520,1476,355,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/28/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,107,57.1514,-169.3183,70,42,,202,1,540,1710,358,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/28/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,107,57.1514,-169.3183,70,42,,202,1,610,2442,359,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/28/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,107,57.1514,-169.3183,70,42,,202,2,590,2450,363,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/28/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,108,57.3239,-169.0079,69,42,,202,1,560,1774,385,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/28/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,108,57.3239,-169.0079,69,42,,202,1,530,1554,386,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/1/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,115,57.4948,-169.9946,66,42,,202,2,570,2392,410,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/1/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,115,57.4948,-169.9946,66,42,,202,2,670,3560,411,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/1/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,115,57.4948,-169.9946,66,42,,202,2,570,2158,417,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/1/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,115,57.4948,-169.9946,66,42,,202,2,690,4202,419,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,1,580,2212,424,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,1,560,1940,427,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,1,500,1324,430,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,1,520,1634,432,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,2,530,1470,437,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,2,510,1210,439,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,2,550,1800,443,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,2,440,944,451,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,2,540,1846,454,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,2,550,2350,455,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/2/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,119,57.8212,-169.3604,65,42,,202,2,560,2084,456,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,129,60.0116,-170.6408,63,41,,202,2,530,1682,464,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,129,60.0116,-170.6408,63,41,,202,1,490,1454,470,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,132,59.0135,-170.4843,69,41,,202,2,530,1690,476,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,132,59.0135,-170.4843,69,41,,202,2,520,1464,478,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,132,59.0135,-170.4843,69,41,,202,2,590,2520,479,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,132,59.0135,-170.4843,69,41,,202,2,550,1780,480,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,132,59.0135,-170.4843,69,41,,202,1,600,3408,484,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,132,59.0135,-170.4843,69,41,,202,1,530,1790,485,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,132,59.0135,-170.4843,69,41,,202,1,540,2350,488,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,132,59.0135,-170.4843,69,41,,202,1,570,2754,492,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/4/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,132,59.0135,-170.4843,69,41,,202,1,590,2470,494,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/5/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,133,58.6809,-170.429,72,41,,202,2,570,2824,495,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/5/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,133,58.6809,-170.429,72,41,,202,2,600,2498,498,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/5/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,133,58.6809,-170.429,72,41,,202,2,500,1540,500,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/5/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,133,58.6809,-170.429,72,41,,202,2,650,3552,502,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/5/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,133,58.6809,-170.429,72,41,,202,1,570,2484,511,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/5/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,133,58.6809,-170.429,72,41,,202,1,610,3050,512,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/5/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,133,58.6809,-170.429,72,41,,202,1,550,1838,517,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,139,57.0022,-171.3996,107,61,,202,1,690,4262,521,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,139,57.0022,-171.3996,107,61,,202,2,640,3144,523,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,139,57.0022,-171.3996,107,61,,202,2,610,2676,524,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,139,57.0022,-171.3996,107,61,,202,2,650,4104,525,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,139,57.0022,-171.3996,107,61,,202,2,580,2304,527,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,139,57.0022,-171.3996,107,61,,202,2,540,1736,528,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,140,57.3223,-171.466,100,41,,202,1,560,1736,529,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,140,57.3223,-171.466,100,41,,202,2,690,4412,532,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,140,57.3223,-171.466,100,41,,202,2,630,2940,534,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/6/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,140,57.3223,-171.466,100,41,,202,2,660,3284,535,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/7/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,145,58.3472,-172.937,108,61,,202,1,480,1274,548,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/7/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,145,58.3472,-172.937,108,61,,202,1,580,2390,550,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/7/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,145,58.3472,-172.937,108,61,,202,1,490,1256,551,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/7/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,145,58.3472,-172.937,108,61,,202,1,510,1422,552,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/7/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,146,58.0127,-172.8687,107,61,,202,2,510,1610,554,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/7/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,146,58.0127,-172.8687,107,61,,202,1,630,2876,556,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/7/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,146,58.0127,-172.8687,107,61,,202,1,550,1864,557,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/7/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,148,57.3617,-172.8186,116,61,,202,2,700,4060,560,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/8/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,149,57.0187,-172.6548,120,61,,202,1,660,3462,563,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/8/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,149,57.0187,-172.6548,120,61,,202,2,700,4198,565,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/8/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,149,57.0187,-172.6548,120,61,,202,2,660,3608,566,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/12/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,151,58.3268,-171.6526,95,41,,202,2,630,3328,567,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/12/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,154,59.3247,-171.8415,79,43,,202,1,690,4066,570,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/12/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,154,59.3247,-171.8415,79,43,,202,2,480,1176,575,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/12/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,154,59.3247,-171.8415,79,43,,202,2,440,912,577,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/16/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,175,61.3254,-176.3047,105,90,,202,2,630,2664,636,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/20/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,194,59.3336,-175.0756,131,61,,202,2,600,2556,643,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/20/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,194,59.3336,-175.0756,131,61,,202,2,670,3350,644,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/20/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,194,59.3336,-175.0756,131,61,,202,2,620,2684,646,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/20/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,197,59.0143,-176.9219,136,61,,202,2,700,4450,651,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/21/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,199,58.6716,-176.8625,134,61,,202,2,620,2678,652,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,7/22/2003,89,200301,2003,3/13/2018,BS Groundfish survey,Second,204,57.3449,-173.3282,119,61,,202,1,660,3650,655,4,V,1/16/2018,89200301202R,89200301202R,2018
RACE,6/4/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,12,57.6768,-159.6344,49,10,,202,2,670,3192,1,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/4/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,14,57.0101,-159.6892,54,10,,202,2,630,3058,32,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/4/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,14,57.0101,-159.6892,54,10,,202,2,530,1654,33,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/4/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,14,57.0101,-159.6892,54,10,,202,2,620,2656,36,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/13/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,47,54.9972,-164.591,58,31,,202,2,640,2964,158,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/13/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,47,54.9972,-164.591,58,31,,202,2,750,5780,168,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/13/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,47,54.9972,-164.591,58,31,,202,2,740,4410,171,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/20/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,72,55.319,-166.3498,131,50,,202,2,670,3124,181,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,73,55.6504,-165.8005,116,50,,202,1,690,4012,185,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,74,55.989,-165.78,106,31,,202,2,720,4360,188,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,74,55.989,-165.78,106,31,,202,2,610,2570,191,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,75,56.3226,-165.8014,90,31,,202,1,630,2804,196,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,75,56.3226,-165.8014,90,31,,202,1,720,4774,199,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,75,56.3226,-165.8014,90,31,,202,1,680,3968,201,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,75,56.3226,-165.8014,90,31,,202,1,730,5600,205,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,75,56.3226,-165.8014,90,31,,202,1,710,4490,209,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,75,56.3226,-165.8014,90,31,,202,2,780,5980,217,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,75,56.3226,-165.8014,90,31,,202,2,720,4530,218,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,75,56.3226,-165.8014,90,31,,202,2,760,5084,220,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,76,56.6553,-165.8477,77,31,,202,1,690,4358,229,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,76,56.6553,-165.8477,77,31,,202,1,670,3900,230,5,V,1/17/2018,88200301202R,88200301202R,2018
RACE,6/21/2003,88,200301,2003,3/13/2018,BS Groundfish survey,Second,76,56.6553,-165.8477,77,31,,202,2,610,2680,232,5,V,1/17/2018,88200301202R,88200301202R,2018
