year,delivery,adfg,vessel_name,ft_number,landing_rpt,length_cm,weight_lbs,weight_kg
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,67,6.5,2.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,6.3,2.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,76,14.1,6.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,62,5.5,2.5
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,87,21.9,9.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,55,4.1,1.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,65,5.8,2.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,63,5,2.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,62,6.5,2.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,63,6,2.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,64,7.3,3.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,74,13.7,6.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,8.3,3.8
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,54,4,1.8
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,75,8.8,4.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,58,5.1,2.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,70,7.3,3.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,87,22,10.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,65,5.4,2.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,63,5.7,2.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,73,8.9,4.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,61,6,2.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,62,6.5,2.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,8.8,4.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,95,30.2,13.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,79,14.9,6.8
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,63,6.2,2.8
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,63,5.8,2.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,60,4.8,2.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,9.3,4.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,78,10.2,4.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,8.9,4.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,73,9.3,4.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,73,11.3,5.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,82,10.9,4.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,64,5.9,2.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,59,4,1.8
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,73,10.3,4.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,70,9.1,4.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,67,6.7,3.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,73,10.3,4.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,77,14.5,6.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,67,8.4,3.8
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,64,7.2,3.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,65,8.1,3.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,69,7.7,3.5
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,6.6,3.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,56,4.8,2.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,72,7.9,3.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,87,14.3,6.5
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,93,25.5,11.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,73,9.7,4.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,63,5.4,2.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,61,4.5,2.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,58,4.9,2.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,60,6.3,2.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,7.9,3.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,7.1,3.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,93,27.7,12.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,9.4,4.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,59,5.5,2.5
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,62,7,3.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,70,7.5,3.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,8.8,4.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,55,4.4,2.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,72,10.9,4.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,101,22.7,10.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,9.8,4.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,60,4.2,1.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,59,5.8,2.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,80,15,6.8
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,80,11.8,5.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,81,11.2,5.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,6.7,3.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,51,2.8,1.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,81,11.7,5.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,52,3.8,1.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,65,6.9,3.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,74,11,5.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,71,57,25.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,57,4.8,2.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,62,5.3,2.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,79,9.9,4.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,59,4.5,2.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,70,7.5,3.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,100,22.1,10.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,63,5.2,2.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,68,5.9,2.7
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,89,15.8,7.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,98,25,11.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,83,13.4,6.1
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,91,18.3,8.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,86,13,5.9
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,66,5.8,2.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,69,6.2,2.8
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,70,7.7,3.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,71,7.6,3.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,88,15,6.8
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,91,20.9,9.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,64,5.2,2.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,86,11.8,5.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,72,7.7,3.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,51,2.9,1.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,79,10.3,4.7
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,61,4.1,1.9
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,79,10.3,4.7
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,98,19.9,9.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,64,4.9,2.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,84,13.7,6.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,85,13.3,6.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,84,11.7,5.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,72,8.8,4.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,69,6.8,3.1
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,66,5.6,2.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,95,24.2,11.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,76,11,5.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,64,5.8,2.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,77,11,5.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,66,5.9,2.7
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,63,5.3,2.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,68,7,3.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,84,11.7,5.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,90,14.3,6.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,100,20.3,9.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,68,7,3.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,85,11.7,5.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,79,9.2,4.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,54,3.1,1.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,57,4.1,1.9
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,88,13.6,6.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,70,8.7,3.9
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,87,13.6,6.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,63,5.8,2.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,68,7,3.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,92,18.8,8.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,64,4.9,2.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,78,9.2,4.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,62,4.9,2.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,101,25.1,11.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,71,7.5,3.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,62,5.3,2.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,69,7.8,3.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,62,5.1,2.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,67,7.1,3.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,100,19.5,8.8
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,70,7.6,3.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,73,10.8,4.9
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,66,4.6,2.1
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,62,5.8,2.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,99,21.4,9.7
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,77,10.1,4.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,62,4.9,2.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,73,9.2,4.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,62,5.1,2.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,91,15.5,7.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,97,22.5,10.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,54,3.5,1.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,85,14.2,6.4
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,77,9.9,4.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,71,8.1,3.7
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,71,9,4.1
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,72,7.8,3.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,70,5.8,2.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,68,7.1,3.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,65,5.9,2.7
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,56,3.3,1.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,71,7.8,3.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,77,10.2,4.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,81,11.2,5.1
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,97,24.6,11.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,93,17.6,8.0
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,71,8,3.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,67,6,2.7
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,95,18.2,8.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,62,4.7,2.1
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,57,3.4,1.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,90,16.12,7.3
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,76,9.9,4.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,72,7.9,3.6
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,71,7,3.2
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,66,5.5,2.5
2023,OPC23F0010,77211,Cerulean,D23  003109,8887797,58,4.4,2.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,97,19.2,8.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,58,3.7,1.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,82,10.8,4.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,67,6.9,3.1
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,69,8.9,4.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,55,3.6,1.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,82,14.7,6.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,58,4.8,2.2
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,68,7.1,3.2
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,86,14.7,6.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,69,6.6,3.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,68,7.5,3.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,87,14,6.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,85,13.7,6.2
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,71,8.6,3.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,86,12.6,5.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,71,8.6,3.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,64,6.4,2.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,90,17,7.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,65,7.8,3.5
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,55,4.3,2.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,64,6.3,2.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,60,5.3,2.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,45,2.5,1.1
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,54,3.3,1.5
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,74,9,4.1
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,104,25.3,11.5
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,65,6.5,2.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,85,13.5,6.1
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,92,16.2,7.3
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,60,4.3,2.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,100,21,9.5
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,67,6.2,2.8
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,69,6.6,3.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,80,9.5,4.3
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,83,12,5.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,101,21.3,9.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,72,7.4,3.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,63,6,2.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,73,10.1,4.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,60,5,2.3
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,57,4.1,1.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,83,13.4,6.1
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,101,21.1,9.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,60,4.3,2.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,70,8,3.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,65,5.7,2.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,62,5.4,2.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,70,7.5,3.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,74,9.3,4.2
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,93,19.9,9.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,79,9.6,4.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,69,8.5,3.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,60,4.5,2.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,91,16.5,7.5
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,68,6.5,2.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,64,6,2.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,100,19.8,9.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,67,8.8,4.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,65,8,3.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,63,5.5,2.5
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,64,6,2.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,90,15.4,7.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,91,15.6,7.1
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,75,10.9,4.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,68,7.7,3.5
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,70,7.5,3.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,73,9,4.1
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,70,8.5,3.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,76,7.9,3.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,63,5.8,2.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,66,6.4,2.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,91,19.6,8.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,61,4.6,2.1
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,87,17.6,8.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,68,6.7,3.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,93,14.1,6.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,63,5.9,2.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,65,5.9,2.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,68,8,3.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,70,8.2,3.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,65,5.9,2.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,68,6.7,3.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,57,4.4,2.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,97,21.2,9.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,59,4.4,2.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,71,7,3.2
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,71,7.3,3.3
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,73,8.5,3.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,68,6,2.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,62,5.1,2.3
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,82,13.8,6.3
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,75,8.8,4.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,62,6.6,3.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,63,6.4,2.9
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,107,34.8,15.8
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,69,6.7,3.0
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,74,12.1,5.5
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,83,12.6,5.7
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,69,7.8,3.5
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,64,5.4,2.4
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,69,7.1,3.2
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,55,3.5,1.6
2023,OPC23F0011,999999,Multi Vessel/Mixed Delivery,D23  838168/D23  000899,8877709/8877710,86,15.3,6.9
