"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR","STRATUM","STATIONID","LATITUDE","LONGITUDE","CPUE_KGHA","CPUE_NOHA"
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-10",58.32796,-162.09587,17.9697,26.3748
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-11",58.2183,-161.54875,9.3094,13.0119
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-09",58.32395,-162.72951,27.8409,19.7087
"21720","Gadus macrocephalus","Pacific cod",2016,10,"L-09",58.65249,-162.69363,17.7092,9.7804
"21720","Gadus macrocephalus","Pacific cod",2016,10,"L-08",58.65284,-163.33058,20.4415,15.7841
"21720","Gadus macrocephalus","Pacific cod",2016,10,"M-08",58.9937,-163.39404,2.8517,1.5962
"21720","Gadus macrocephalus","Pacific cod",2016,10,"M-07",59.0133,-163.99359,4.8067,3.4445
"21720","Gadus macrocephalus","Pacific cod",2016,10,"N-07",59.35021,-163.99577,1.2393,0.5949
"21720","Gadus macrocephalus","Pacific cod",2016,10,"N-06",59.32009,-164.63701,3.5633,1.3246
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-14",58.02,-159.61411,19.8799,50.8767
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-14",58.319,-159.56193,8.0447,3.3464
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-13",58.26775,-159.95604,14.6556,8.3184
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-12",58.28484,-160.79343,4.9521,9.7794
"21720","Gadus macrocephalus","Pacific cod",2016,10,"M-05",59.00867,-165.27917,9.2778,5.4997
"21720","Gadus macrocephalus","Pacific cod",2016,10,"L-04",58.64714,-165.92407,120.1438,146.5594
"21720","Gadus macrocephalus","Pacific cod",2016,10,"L-05",58.65998,-165.32301,12.0818,44.8756
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-05",58.34983,-165.27875,8.6338,22.8018
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-04",58.34257,-165.90159,1.3605,3.1333
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-04",57.99794,-165.89732,5.3415,4.7374
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-05",58.00535,-165.27337,2.2742,1.0456
"21720","Gadus macrocephalus","Pacific cod",2016,10,"E-11",56.33183,-161.63344,48.8583,13.0211
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-03",58.33423,-166.55549,11.1028,8.7996
"21720","Gadus macrocephalus","Pacific cod",2016,10,"H-14",57.32307,-159.66967,44.2049,37.6768
"21720","Gadus macrocephalus","Pacific cod",2016,10,"I-14",57.65628,-159.64225,20.2505,24.7364
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-13",57.97504,-160.22958,28.3329,29.9233
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-12",57.9995,-160.8396,6.5206,6.0231
"21720","Gadus macrocephalus","Pacific cod",2016,10,"I-11",57.64889,-161.51487,6.2698,5.8576
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-11",57.96511,-161.51197,6.8463,6.4046
"21720","Gadus macrocephalus","Pacific cod",2016,10,"C-09",55.67869,-162.82214,12.1821,6.4373
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-10",57.99027,-162.11432,5.4326,14.617
"21720","Gadus macrocephalus","Pacific cod",2016,10,"I-10",57.67363,-162.12356,3.7987,4.8873
"21720","Gadus macrocephalus","Pacific cod",2016,10,"H-10",57.36873,-162.14956,9.5457,26.4382
"21720","Gadus macrocephalus","Pacific cod",2016,10,"H-09",57.30218,-162.79536,6.5242,10.2702
"21720","Gadus macrocephalus","Pacific cod",2016,10,"H-08",57.3288,-163.36938,10.9972,7.9175
"21720","Gadus macrocephalus","Pacific cod",2016,10,"I-08",57.67081,-163.35056,16.8319,35.1106
"21720","Gadus macrocephalus","Pacific cod",2016,10,"I-09",57.67485,-162.76628,6.4697,19.2209
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-09",57.97564,-162.74667,9.6787,11.4307
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-08",58.01361,-163.33655,4.474,19.1677
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-08",58.30485,-163.35426,20.1597,19.2617
"21720","Gadus macrocephalus","Pacific cod",2016,10,"M-06",58.98996,-164.6384,0.9948,1.1253
"21720","Gadus macrocephalus","Pacific cod",2016,10,"L-06",58.69331,-164.63292,12.3329,15.2314
"21720","Gadus macrocephalus","Pacific cod",2016,10,"L-07",58.664,-164.03442,5.2834,3.4913
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-07",58.34659,-163.99598,2.5465,6.8768
"21720","Gadus macrocephalus","Pacific cod",2016,10,"K-06",58.33143,-164.61882,12.6168,29.674
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-06",57.99614,-164.62328,8.1722,17.2749
"21720","Gadus macrocephalus","Pacific cod",2016,10,"J-07",57.9864,-164.0301,3.7614,7.4775
"21720","Gadus macrocephalus","Pacific cod",2016,10,"I-07",57.68092,-164.01717,4.1561,16.107
"21720","Gadus macrocephalus","Pacific cod",2016,10,"I-06",57.66271,-164.59384,6.4787,8.1733
"21720","Gadus macrocephalus","Pacific cod",2016,20,"N-05",59.31723,-165.30361,2.0721,0.9656
"21720","Gadus macrocephalus","Pacific cod",2016,20,"O-04",59.64971,-165.96361,8.9381,4.3213
"21720","Gadus macrocephalus","Pacific cod",2016,20,"O-03",59.66815,-166.59551,8.9589,5.9505
"21720","Gadus macrocephalus","Pacific cod",2016,20,"O-02",59.65537,-167.27271,40.5225,31.3296
"21720","Gadus macrocephalus","Pacific cod",2016,20,"P-01",60.01992,-168.01469,9.0388,6.4563
"21720","Gadus macrocephalus","Pacific cod",2016,20,"Q-01",60.31603,-167.98444,18.135,12.7805
"21720","Gadus macrocephalus","Pacific cod",2016,20,"Q-02",60.33741,-167.25138,4.2028,2.2856
"21720","Gadus macrocephalus","Pacific cod",2016,20,"Q-18",60.34717,-168.6528,22.913,14.0248
"21720","Gadus macrocephalus","Pacific cod",2016,20,"P-18",60.01491,-168.64736,67.3824,49.9211
"21720","Gadus macrocephalus","Pacific cod",2016,20,"O-18",59.65968,-168.63604,46.1765,33.7915
"21720","Gadus macrocephalus","Pacific cod",2016,20,"O-01",59.67681,-167.97124,108.5246,111.2344
"21720","Gadus macrocephalus","Pacific cod",2016,20,"M-18",59.00996,-168.53016,6.0296,8.1188
"21720","Gadus macrocephalus","Pacific cod",2016,20,"N-18",59.34325,-168.5791,25.8195,39.7947
"21720","Gadus macrocephalus","Pacific cod",2016,20,"M-04",59.01664,-165.91835,5.9962,3.2154
"21720","Gadus macrocephalus","Pacific cod",2016,20,"L-18",58.68157,-168.49638,15.2136,13.4317
"21720","Gadus macrocephalus","Pacific cod",2016,20,"L-01",58.66585,-167.89282,31.5651,50.3627
"21720","Gadus macrocephalus","Pacific cod",2016,20,"L-02",58.68887,-167.22271,9.928,11.7942
"21720","Gadus macrocephalus","Pacific cod",2016,20,"K-02",58.34784,-167.20151,18.3376,17.3394
"21720","Gadus macrocephalus","Pacific cod",2016,20,"L-03",58.65915,-166.55525,17.7737,17.4368
"21720","Gadus macrocephalus","Pacific cod",2016,20,"M-03",58.98824,-166.57138,1.258,0.9441
"21720","Gadus macrocephalus","Pacific cod",2016,20,"M-02",59.00185,-167.20837,3.5903,3.9575
"21720","Gadus macrocephalus","Pacific cod",2016,20,"M-01",59.00045,-167.87029,14.1553,16.061
"21720","Gadus macrocephalus","Pacific cod",2016,20,"N-01",59.35141,-167.91066,9.2967,9.3687
"21720","Gadus macrocephalus","Pacific cod",2016,20,"N-02",59.32903,-167.23938,8.6717,7.7272
"21720","Gadus macrocephalus","Pacific cod",2016,20,"N-03",59.31821,-166.60459,6.5037,3.5503
"21720","Gadus macrocephalus","Pacific cod",2016,20,"N-04",59.33708,-165.97879,13.0688,8.1732
"21720","Gadus macrocephalus","Pacific cod",2016,20,"N-19",59.33171,-169.23904,5.6218,7.2104
"21720","Gadus macrocephalus","Pacific cod",2016,20,"O-19",59.6448,-169.26841,7.0374,9.4478
"21720","Gadus macrocephalus","Pacific cod",2016,20,"P-19",59.98487,-169.32033,22.2019,18.5836
"21720","Gadus macrocephalus","Pacific cod",2016,20,"Q-19",60.31175,-169.33586,15.2612,13.8341
"21720","Gadus macrocephalus","Pacific cod",2016,20,"Q-20",60.33404,-169.99049,26.1472,25.4632
"21720","Gadus macrocephalus","Pacific cod",2016,31,"I-02",57.67487,-167.11014,22.7421,14.5869
"21720","Gadus macrocephalus","Pacific cod",2016,31,"I-01",57.67417,-167.72976,14.6246,10.1776
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-01",57.34183,-167.73505,37.9246,19.3168
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-01",57.00229,-167.70483,21.4807,12.6178
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-01",56.68381,-167.66954,10.0221,4.3573
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-12",56.64691,-161.01462,9.3253,4.8995
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-13",56.66951,-160.36641,13.2067,9.5055
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-04",56.68264,-165.8443,14.6054,6.969
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-05",56.67459,-165.20061,12.0629,4.8863
"21720","Gadus macrocephalus","Pacific cod",2016,31,"E-05",56.34087,-165.19722,31.8219,12.3078
"21720","Gadus macrocephalus","Pacific cod",2016,31,"E-04",56.3431,-165.7938,20.6606,6.9256
"21720","Gadus macrocephalus","Pacific cod",2016,31,"D-04",56.01141,-165.78898,9.6433,4.2517
"21720","Gadus macrocephalus","Pacific cod",2016,31,"D-05",56.00863,-165.17626,14.151,4.8407
"21720","Gadus macrocephalus","Pacific cod",2016,31,"C-05",55.67357,-165.17428,0.4667,0.3719
"21720","Gadus macrocephalus","Pacific cod",2016,31,"I-05",57.68193,-165.25768,29.2255,21.6397
"21720","Gadus macrocephalus","Pacific cod",2016,31,"I-04",57.67623,-165.87267,8.4283,3.4104
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-04",57.32324,-165.86486,10.0618,3.9555
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-05",57.33896,-165.27371,8.5021,4.3932
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-05",57.01507,-165.23326,9.7056,4.6505
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-04",57.00978,-165.8384,14.5363,6.4897
"21720","Gadus macrocephalus","Pacific cod",2016,31,"D-10",56.00009,-162.30575,10.607,6.2509
"21720","Gadus macrocephalus","Pacific cod",2016,31,"E-10",56.33056,-162.22099,16.667,5.1897
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-11",56.65349,-161.57424,3.3348,4.7962
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-11",57.00243,-161.55269,7.3512,4.8954
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-12",56.99878,-160.96511,18.5094,21.2752
"21720","Gadus macrocephalus","Pacific cod",2016,31,"I-03",57.65421,-166.49964,16.0672,5.9695
"21720","Gadus macrocephalus","Pacific cod",2016,31,"J-03",57.98708,-166.52006,46.9052,30.6697
"21720","Gadus macrocephalus","Pacific cod",2016,31,"E-07",56.34304,-164.03106,6.6951,3.3475
"21720","Gadus macrocephalus","Pacific cod",2016,31,"E-06",56.32133,-164.55633,7.0112,4.5026
"21720","Gadus macrocephalus","Pacific cod",2016,31,"D-06",56.00578,-164.58206,8.8601,3.1227
"21720","Gadus macrocephalus","Pacific cod",2016,31,"D-07",55.99116,-164.05893,13.5383,6.8313
"21720","Gadus macrocephalus","Pacific cod",2016,31,"C-06",55.66055,-164.58028,27.2747,8.5056
"21720","Gadus macrocephalus","Pacific cod",2016,31,"C-07",55.68883,-163.98502,7.6751,3.8741
"21720","Gadus macrocephalus","Pacific cod",2016,31,"B-07",55.33672,-164.02167,11.3854,10.2417
"21720","Gadus macrocephalus","Pacific cod",2016,31,"B-06",55.32014,-164.54125,3.5037,3.2603
"21720","Gadus macrocephalus","Pacific cod",2016,31,"A-06",55.05802,-164.56774,23.7742,20.3199
"21720","Gadus macrocephalus","Pacific cod",2016,31,"Z-05",54.69079,-165.12298,10.7716,4.3694
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-13",56.99672,-160.353,19.2969,15.7324
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-13",57.3211,-160.3032,15.6593,19.0072
"21720","Gadus macrocephalus","Pacific cod",2016,31,"I-13",57.66506,-160.26579,166.9032,167.392
"21720","Gadus macrocephalus","Pacific cod",2016,31,"I-12",57.68723,-160.8823,15.2272,15.8893
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-12",57.34851,-160.92583,8.396,7.7905
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-11",57.32001,-161.5318,6.5705,9.0322
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-10",57.02433,-162.17023,14.0274,19.3075
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-10",56.68919,-162.17857,14.162,3.7019
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-09",56.69197,-162.79034,14.8258,4.8178
"21720","Gadus macrocephalus","Pacific cod",2016,31,"E-09",56.35922,-162.79596,5.451,2.2126
"21720","Gadus macrocephalus","Pacific cod",2016,31,"D-09",56.01231,-162.81408,5.8054,2.7366
"21720","Gadus macrocephalus","Pacific cod",2016,31,"B-08",55.33734,-163.4142,3.8831,4.3656
"21720","Gadus macrocephalus","Pacific cod",2016,31,"C-08",55.667,-163.39615,6.5437,3.9002
"21720","Gadus macrocephalus","Pacific cod",2016,31,"D-08",55.99564,-163.39741,26.7296,10.1596
"21720","Gadus macrocephalus","Pacific cod",2016,31,"E-08",56.33344,-163.41849,10.4589,6.6955
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-08",56.65846,-163.38192,2.3038,0.5958
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-08",57.0053,-163.35095,3.6618,3.4668
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-09",57.02995,-162.79867,24.1685,23.6408
"21720","Gadus macrocephalus","Pacific cod",2016,31,"E-03",56.3237,-166.4077,13.942,5.9909
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-03",56.65312,-166.44168,19.0334,7.5688
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-03",56.98994,-166.46035,48.1799,28.4518
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-03",57.32227,-166.48128,6.4781,3.7527
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-06",57.34424,-164.60647,2.5809,1.9197
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-07",57.33349,-163.99768,15.1645,11.203
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-07",57.01783,-164.03588,6.2321,2.2692
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-06",56.98825,-164.59095,4.7508,2.7409
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-06",56.68684,-164.57903,13.8602,4.0677
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-07",56.67186,-164.02096,17.2892,4.9849
"21720","Gadus macrocephalus","Pacific cod",2016,31,"F-02",56.64398,-167.07443,19.2165,7.5359
"21720","Gadus macrocephalus","Pacific cod",2016,31,"G-02",56.98571,-167.09865,9.5631,6.1697
"21720","Gadus macrocephalus","Pacific cod",2016,31,"H-02",57.32106,-167.13977,11.3837,5.2136
"21720","Gadus macrocephalus","Pacific cod",2016,31,"J-02",57.99243,-167.17215,42.4095,26.0567
"21720","Gadus macrocephalus","Pacific cod",2016,32,"H-18",57.34729,-168.366,22.6174,8.5429
"21720","Gadus macrocephalus","Pacific cod",2016,32,"G-18",57.00615,-168.32917,34.3296,19.0813
"21720","Gadus macrocephalus","Pacific cod",2016,32,"F-20",56.67638,-169.53286,29.7101,17.9927
"21720","Gadus macrocephalus","Pacific cod",2016,32,"GF2019",56.81823,-169.30168,30.9752,10.5069
"21720","Gadus macrocephalus","Pacific cod",2016,32,"F-19",56.66059,-168.90882,8.921,3.5917
"21720","Gadus macrocephalus","Pacific cod",2016,32,"GF1918",56.82686,-168.60917,10.7009,5.5007
"21720","Gadus macrocephalus","Pacific cod",2016,32,"G-19",56.98566,-168.91218,11.4603,4.4717
"21720","Gadus macrocephalus","Pacific cod",2016,32,"HG1918",57.1517,-168.64739,7.2958,3.5784
"21720","Gadus macrocephalus","Pacific cod",2016,41,"K-23",58.31747,-171.64898,43.5523,16.464
"21720","Gadus macrocephalus","Pacific cod",2016,41,"L-23",58.6524,-171.7177,28.6067,9.7467
"21720","Gadus macrocephalus","Pacific cod",2016,41,"M-23",58.98438,-171.77906,20.5662,11.4726
"21720","Gadus macrocephalus","Pacific cod",2016,41,"K-01",58.33318,-167.80845,55.7929,46.0819
"21720","Gadus macrocephalus","Pacific cod",2016,41,"K-18",58.32136,-168.45922,68.1636,51.9071
"21720","Gadus macrocephalus","Pacific cod",2016,41,"J-01",57.9942,-167.77948,82.7513,53.3213
"21720","Gadus macrocephalus","Pacific cod",2016,41,"K-20",58.31828,-169.73134,19.1053,12.1675
"21720","Gadus macrocephalus","Pacific cod",2016,41,"L-20",58.65442,-169.78148,34.4426,18.6257
"21720","Gadus macrocephalus","Pacific cod",2016,41,"N-22",59.31434,-171.18828,17.5606,8.8097
"21720","Gadus macrocephalus","Pacific cod",2016,41,"O-22",59.65009,-171.24113,25.5865,15.1426
"21720","Gadus macrocephalus","Pacific cod",2016,41,"P-22",59.93446,-171.2959,39.6352,15.5405
"21720","Gadus macrocephalus","Pacific cod",2016,41,"R-25",60.6514,-173.46616,205.8843,122.3607
"21720","Gadus macrocephalus","Pacific cod",2016,41,"R-26",60.66728,-174.10485,21.0653,8.9112
"21720","Gadus macrocephalus","Pacific cod",2016,41,"R-27",60.66666,-174.79105,13.3042,5.0395
"21720","Gadus macrocephalus","Pacific cod",2016,41,"M-24",59.00314,-172.45766,23.2957,7.4326
"21720","Gadus macrocephalus","Pacific cod",2016,41,"L-21",58.68609,-170.43122,26.2097,11.0179
"21720","Gadus macrocephalus","Pacific cod",2016,41,"K-21",58.35307,-170.3782,22.2463,8.5257
"21720","Gadus macrocephalus","Pacific cod",2016,41,"H-23",57.32355,-171.46556,19.7364,5.0817
"21720","Gadus macrocephalus","Pacific cod",2016,41,"I-23",57.65507,-171.5334,3.6847,0.8197
"21720","Gadus macrocephalus","Pacific cod",2016,41,"J-23",57.99274,-171.59328,29.6195,10.2164
"21720","Gadus macrocephalus","Pacific cod",2016,41,"K-22",58.32295,-171.01173,21.2303,8.4673
"21720","Gadus macrocephalus","Pacific cod",2016,41,"L-22",58.64986,-171.08034,22.0428,9.5158
"21720","Gadus macrocephalus","Pacific cod",2016,41,"M-22",58.98769,-171.14628,60.6082,21.3597
"21720","Gadus macrocephalus","Pacific cod",2016,41,"N-21",59.30032,-170.53573,11.9109,7.6056
"21720","Gadus macrocephalus","Pacific cod",2016,41,"O-21",59.64791,-170.58384,19.2454,8.9472
"21720","Gadus macrocephalus","Pacific cod",2016,41,"P-21",59.9826,-170.63562,19.8857,9.7917
"21720","Gadus macrocephalus","Pacific cod",2016,41,"K-19",58.31695,-169.11427,41.4053,28.5955
"21720","Gadus macrocephalus","Pacific cod",2016,41,"L-19",58.64717,-169.14463,38.4099,30.5062
"21720","Gadus macrocephalus","Pacific cod",2016,41,"M-19",58.99097,-169.17231,15.0038,14.768
"21720","Gadus macrocephalus","Pacific cod",2016,41,"P-20",60.02011,-169.96849,38.6011,31.4992
"21720","Gadus macrocephalus","Pacific cod",2016,41,"O-20",59.68197,-169.92464,31.7385,24.057
"21720","Gadus macrocephalus","Pacific cod",2016,41,"N-20",59.34383,-169.8739,18.4065,16.6761
"21720","Gadus macrocephalus","Pacific cod",2016,41,"M-20",59.01732,-169.84705,17.4361,11.4278
"21720","Gadus macrocephalus","Pacific cod",2016,41,"M-21",58.99604,-170.45666,252.9078,137.3656
"21720","Gadus macrocephalus","Pacific cod",2016,41,"Q-21",60.31761,-170.6532,51.5586,39.2952
"21720","Gadus macrocephalus","Pacific cod",2016,41,"Q-22",60.32709,-171.31289,17.2723,9.4833
"21720","Gadus macrocephalus","Pacific cod",2016,41,"R-22",60.63938,-171.43242,6.699,3.4827
"21720","Gadus macrocephalus","Pacific cod",2016,41,"S-22",60.96583,-171.4938,7.2678,3.918
"21720","Gadus macrocephalus","Pacific cod",2016,41,"S-23",61.00056,-172.11071,37.3437,23.1014
"21720","Gadus macrocephalus","Pacific cod",2016,41,"R-23",60.68412,-172.11578,3.4138,3.4011
"21720","Gadus macrocephalus","Pacific cod",2016,41,"R-24",60.64473,-172.71795,365.1645,295.8251
"21720","Gadus macrocephalus","Pacific cod",2016,41,"S-24",60.98435,-172.79865,7.5106,4.8194
"21720","Gadus macrocephalus","Pacific cod",2016,41,"S-25",60.994,-173.46778,26.5127,14.9493
"21720","Gadus macrocephalus","Pacific cod",2016,41,"S-26",61.0006,-174.15233,7.8327,4.4596
"21720","Gadus macrocephalus","Pacific cod",2016,42,"J-18",58.01002,-168.43767,35.0319,21.4059
"21720","Gadus macrocephalus","Pacific cod",2016,42,"I-18",57.65668,-168.40218,20.4285,12.1573
"21720","Gadus macrocephalus","Pacific cod",2016,42,"G-20",56.9924,-169.5285,15.7625,13.6282
"21720","Gadus macrocephalus","Pacific cod",2016,42,"HG2019",57.15316,-169.31825,23.5508,8.291
"21720","Gadus macrocephalus","Pacific cod",2016,42,"H-20",57.31506,-169.58212,73.6187,51.6661
"21720","Gadus macrocephalus","Pacific cod",2016,42,"IH2019",57.4922,-169.34936,22.2087,14.2284
"21720","Gadus macrocephalus","Pacific cod",2016,42,"I-20",57.65642,-169.67054,16.7233,6.3036
"21720","Gadus macrocephalus","Pacific cod",2016,42,"JI2120",57.82998,-169.95703,7.8097,3.3268
"21720","Gadus macrocephalus","Pacific cod",2016,42,"JI2221",57.8432,-170.59521,6.1765,2.2131
"21720","Gadus macrocephalus","Pacific cod",2016,42,"I-22",57.6763,-170.90583,36.0059,8.6808
"21720","Gadus macrocephalus","Pacific cod",2016,42,"IH2221",57.51282,-170.60136,9.6029,5.2409
"21720","Gadus macrocephalus","Pacific cod",2016,42,"H-22",57.36063,-170.86377,30.3011,7.0228
"21720","Gadus macrocephalus","Pacific cod",2016,42,"GF2221",56.82587,-170.46608,5.9064,1.9887
"21720","Gadus macrocephalus","Pacific cod",2016,42,"G-22",56.98753,-170.78199,10.8943,3.4437
"21720","Gadus macrocephalus","Pacific cod",2016,42,"HG2221",57.10253,-170.45641,1.3902,2.3105
"21720","Gadus macrocephalus","Pacific cod",2016,42,"J-20",57.98086,-169.69859,6.9607,4.2914
"21720","Gadus macrocephalus","Pacific cod",2016,42,"J-21",58.01375,-170.33918,5.5737,2.9875
"21720","Gadus macrocephalus","Pacific cod",2016,42,"J-22",57.97989,-170.97538,23.257,9.6289
"21720","Gadus macrocephalus","Pacific cod",2016,42,"JI1918",57.8169,-168.71986,19.6257,11.0555
"21720","Gadus macrocephalus","Pacific cod",2016,42,"I-19",57.66048,-169.03608,17.0097,12.5778
"21720","Gadus macrocephalus","Pacific cod",2016,42,"JI2019",57.83872,-169.31952,21.1447,11.2424
"21720","Gadus macrocephalus","Pacific cod",2016,42,"I-21",57.66813,-170.32607,23.5726,8.1113
"21720","Gadus macrocephalus","Pacific cod",2016,42,"IH2120",57.50473,-169.97275,21.0735,6.0698
"21720","Gadus macrocephalus","Pacific cod",2016,42,"H-21",57.34976,-170.20705,2.4353,7.3796
"21720","Gadus macrocephalus","Pacific cod",2016,42,"H-19",57.30993,-168.97442,18.91,18.9146
"21720","Gadus macrocephalus","Pacific cod",2016,42,"IH1918",57.48281,-168.74349,15.3208,7.8342
"21720","Gadus macrocephalus","Pacific cod",2016,42,"F-21",56.66057,-170.12958,6.0954,1.7292
"21720","Gadus macrocephalus","Pacific cod",2016,42,"GF2120",56.83137,-169.88065,7.7554,2.3864
"21720","Gadus macrocephalus","Pacific cod",2016,42,"G-21",56.99644,-170.20428,15.859,11.9311
"21720","Gadus macrocephalus","Pacific cod",2016,42,"HG2120",57.14968,-169.89791,1.7125,1.8514
"21720","Gadus macrocephalus","Pacific cod",2016,42,"J-19",57.98467,-169.06536,30.775,18.2356
"21720","Gadus macrocephalus","Pacific cod",2016,43,"P-24",60.00011,-172.61597,74.4277,61.0456
"21720","Gadus macrocephalus","Pacific cod",2016,43,"PO2423",59.84794,-172.26119,43.9295,32.4795
"21720","Gadus macrocephalus","Pacific cod",2016,43,"O-24",59.67063,-172.53383,31.0752,12.1451
"21720","Gadus macrocephalus","Pacific cod",2016,43,"ON2524",59.51067,-172.86026,29.0887,14.0631
"21720","Gadus macrocephalus","Pacific cod",2016,43,"N-23",59.32245,-171.82215,39.1916,19.1442
"21720","Gadus macrocephalus","Pacific cod",2016,43,"O-23",59.6515,-171.89753,31.9452,15.3304
"21720","Gadus macrocephalus","Pacific cod",2016,43,"QP2423",60.17612,-172.30696,58.427,40.5378
"21720","Gadus macrocephalus","Pacific cod",2016,43,"P-23",59.97842,-171.94344,113.3979,122.0663
"21720","Gadus macrocephalus","Pacific cod",2016,43,"Q-23",60.32428,-172.05748,106.3654,56.3013
"21720","Gadus macrocephalus","Pacific cod",2016,43,"ON2625",59.49043,-173.48431,18.4661,5.5789
"21720","Gadus macrocephalus","Pacific cod",2016,43,"O-25",59.6575,-173.25711,13.8253,5.9913
"21720","Gadus macrocephalus","Pacific cod",2016,43,"PO2524",59.8172,-172.95699,24.2326,13.7583
"21720","Gadus macrocephalus","Pacific cod",2016,43,"QP2524",60.1632,-172.99322,62.1764,61.5628
"21720","Gadus macrocephalus","Pacific cod",2016,43,"Q-25",60.29975,-173.37707,27.5092,24.726
"21720","Gadus macrocephalus","Pacific cod",2016,43,"QP2625",60.13342,-173.77028,24.605,11.2324
"21720","Gadus macrocephalus","Pacific cod",2016,43,"P-25",60.00985,-173.29248,28.3586,16.9757
"21720","Gadus macrocephalus","Pacific cod",2016,43,"PO2625",59.84253,-173.56931,29.8137,11.6867
"21720","Gadus macrocephalus","Pacific cod",2016,43,"P-26",59.98689,-173.92622,26.0899,9.7098
"21720","Gadus macrocephalus","Pacific cod",2016,43,"QP2726",60.15674,-174.34879,15.2835,5.0549
"21720","Gadus macrocephalus","Pacific cod",2016,43,"Q-26",60.3277,-174.08209,22.3571,12.2877
"21720","Gadus macrocephalus","Pacific cod",2016,43,"N-25",59.33768,-173.16664,19.1986,6.2473
"21720","Gadus macrocephalus","Pacific cod",2016,43,"N-24",59.33034,-172.51668,24.7341,12.7347
"21720","Gadus macrocephalus","Pacific cod",2016,50,"B-05",55.33878,-165.1702,0.4698,0.3915
"21720","Gadus macrocephalus","Pacific cod",2016,50,"F-18",56.67271,-168.28251,7.801,3.4393
"21720","Gadus macrocephalus","Pacific cod",2016,50,"E-19",56.33223,-168.84826,12.5595,7.909
"21720","Gadus macrocephalus","Pacific cod",2016,50,"E-20",56.33945,-169.30127,9.8738,4.5593
"21720","Gadus macrocephalus","Pacific cod",2016,50,"AZ0504",54.83663,-165.48603,14.6289,8.6983
"21720","Gadus macrocephalus","Pacific cod",2016,50,"A-03",55.01531,-166.31113,2.1033,0.9801
"21720","Gadus macrocephalus","Pacific cod",2016,50,"A-02",55.00892,-166.92004,1.7196,0.9574
"21720","Gadus macrocephalus","Pacific cod",2016,50,"B-03",55.32109,-166.3506,12.6995,4.6876
"21720","Gadus macrocephalus","Pacific cod",2016,50,"C-03",55.66121,-166.38061,7.5344,2.8002
